t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
47.590,4220,7,0.7138,0.2728,0.2170,0.0089,0.0159,0.1591,-0.0092,-0.0006,-0.0028,-0.0080,-0.0231,0.0051,0.140,0.000,0.0082,0.0147,0.9861,0.1540,0.0915,1,2.940,2.940,2.940,PROBE,0.8659,0.4880,0.0142,1,0.225,2.100,0.839,STANCE,0.6611,-0.0713,0.0146,1,1.268,0.259,0.473,STANCE,0.5555,0.5901,0.0261,0,0.001,0.034,0.002,STANCE,0.3530,0.0313,0.0244,1,2.245,1.384,1.661,STANCE,0.2925,0.3960,0.0326,0,0.000,0.038,0.009,STANCE
47.658,4224,7,0.7136,0.2727,0.2170,0.0087,0.0156,0.1590,-0.0138,-0.0028,-0.0017,-0.0083,-0.0113,-0.0166,0.140,0.000,0.0080,0.0144,0.9861,0.1540,0.0915,1,2.940,2.940,2.940,PROBE,0.8659,0.4880,0.0141,1,0.270,2.580,1.184,STANCE,0.6611,-0.0714,0.0146,1,0.929,0.205,0.330,STANCE,0.5554,0.5901,0.0259,0,0.001,0.035,0.002,STANCE,0.3528,0.0313,0.0243,1,2.640,1.327,1.772,STANCE,0.2924,0.3959,0.0323,0,0.003,0.039,0.009,STANCE
47.678,4228,7,0.7130,0.2726,0.2171,0.0063,0.0138,0.1577,-0.0851,-0.0263,0.0200,-0.3500,-0.3587,-0.2127,0.140,0.000,0.0078,0.0141,0.9861,0.1539,0.0915,1,2.940,1.592,2.940,PROBE,0.8659,0.4874,0.0142,1,0.790,0.774,0.271,STANCE,0.6607,-0.0718,0.0150,0,0.064,0.045,0.007,STANCE,0.5556,0.5898,0.0252,0,0.062,0.041,0.005,STANCE,0.3524,0.0312,0.0241,1,2.302,1.914,1.434,STANCE,0.2924,0.3959,0.0314,0,0.029,0.061,0.017,STANCE
47.742,4232,7,0.7098,0.2716,0.2182,-0.0138,-0.0009,0.1466,-0.2751,-0.0696,0.0862,-1.5101,-1.5072,-0.9251,0.140,0.000,0.0035,0.0109,0.9862,0.1536,0.0913,1,0.217,0.571,1.732,PROBE,0.8683,0.4818,0.0143,0,0.021,0.011,0.008,STANCE,0.6578,-0.0753,0.0206,0,0.010,0.022,0.011,STANCE,0.5589,0.5873,0.0187,0,0.056,0.029,0.009,STANCE,0.3499,0.0305,0.0235,0,0.013,0.025,0.005,STANCE,0.2938,0.3960,0.0237,0,0.026,0.010,0.006,STANCE
47.762,4236,7,0.7052,0.2704,0.2204,-0.0237,-0.0156,0.1387,-0.2619,-0.0621,0.1935,0.1003,-0.6125,-0.2283,0.140,0.000,-0.0088,0.0007,0.9853,0.1549,0.0879,0,1.424,0.731,1.533,PROBE,0.8700,0.4762,0.0169,0,0.034,0.048,0.009,STANCE,0.6541,-0.0789,0.0264,0,0.015,0.088,0.005,STANCE,0.5609,0.5854,0.0142,1,0.802,2.643,1.618,STANCE,0.3466,0.0297,0.0218,1,1.874,0.449,0.123,STANCE,0.2945,0.3958,0.0153,0,0.040,0.011,0.030,STANCE
47.824,4240,7,0.7024,0.2687,0.2248,-0.0242,-0.0190,0.1320,-0.1466,-0.1065,0.2399,-0.0186,-0.0946,-0.4232,0.140,0.000,-0.0161,-0.0086,0.9830,0.1558,0.0817,0,0.036,0.179,0.280,PROBE,0.8703,0.4726,0.0220,0,0.019,0.002,0.003,STANCE,0.6509,-0.0811,0.0318,0,0.014,0.025,0.009,STANCE,0.5622,0.5834,0.0152,0,0.011,0.000,0.015,STANCE,0.3438,0.0293,0.0237,0,0.008,0.026,0.027,STANCE,0.2944,0.3957,0.0145,1,0.147,0.084,0.310,STANCE
47.844,4244,7,0.7003,0.2669,0.2281,-0.0245,-0.0190,0.1249,-0.1111,-0.1117,0.1670,0.0354,-0.0344,-0.3802,0.140,0.000,-0.0197,-0.0137,0.9799,0.1548,0.0736,0,0.115,0.383,0.774,PROBE,0.8710,0.4686,0.0255,0,0.015,0.065,0.004,STANCE,0.6476,-0.0835,0.0366,0,0.045,0.007,0.017,STANCE,0.5638,0.5813,0.0158,0,0.009,0.040,0.019,STANCE,0.3411,0.0289,0.0261,0,0.553,0.774,0.346,STANCE,0.2946,0.3957,0.0144,1,0.094,1.179,0.253,STANCE
47.910,4248,7,0.6985,0.2651,0.2301,-0.0234,-0.0183,0.1204,-0.0864,-0.0911,0.1030,0.1163,-0.0683,-0.2608,0.140,0.000,-0.0212,-0.0159,0.9760,0.1537,0.0638,0,0.275,0.743,1.563,STANCE,0.8768,0.4684,0.0296,0,0.160,0.220,0.060,LIFT,0.6450,-0.0856,0.0396,0,0.085,0.072,0.011,STANCE,0.5646,0.5794,0.0162,0,0.056,0.008,0.001,STANCE,0.3390,0.0282,0.0273,0,1.528,1.003,0.493,STANCE,0.2943,0.3952,0.0144,1,0.876,1.628,0.246,STANCE
47.930,4252,7,0.6968,0.2640,0.2325,-0.0217,-0.0219,0.1175,-0.1365,-0.0355,0.2175,0.1308,-0.4134,-0.0713,0.140,0.000,-0.0210,-0.0170,0.9735,0.1526,0.0562,0,0.334,0.492,1.592,STANCE,0.8870,0.4650,0.0436,0,0.034,0.175,0.114,LIFT,0.6437,-0.0868,0.0417,0,0.000,0.029,0.012,STANCE,0.5655,0.5784,0.0171,0,0.038,0.085,0.019,STANCE,0.3381,0.0279,0.0272,0,0.429,0.468,0.182,STANCE,0.2944,0.3951,0.0143,1,0.221,2.018,0.726,STANCE
47.989,4256,7,0.6932,0.2642,0.2362,-0.0183,-0.0281,0.1189,-0.2966,0.0280,0.1758,0.2371,-0.1619,0.1668,0.140,0.000,-0.0198,-0.0204,0.9753,0.1522,0.0548,0,0.406,1.710,1.608,STANCE,0.8943,0.4622,0.0608,0,0.053,0.069,0.112,LIFT,0.6426,-0.0864,0.0441,0,0.025,0.051,0.006,STANCE,0.5639,0.5787,0.0204,0,0.074,0.022,0.004,STANCE,0.3371,0.0281,0.0269,0,0.948,0.868,0.444,STANCE,0.2934,0.3952,0.0145,0,0.054,0.007,0.020,STANCE
48.008,4260,7,0.6869,0.2648,0.2379,-0.0164,-0.0289,0.1243,-0.4248,0.0438,0.0453,0.0204,-0.0140,0.4219,0.140,0.000,-0.0176,-0.0236,0.9781,0.1516,0.0535,0,0.424,1.498,1.389,STANCE,0.8960,0.4596,0.0751,0,0.030,0.089,0.109,LIFT,0.6392,-0.0855,0.0451,0,0.010,0.041,0.007,STANCE,0.5573,0.5791,0.0225,0,0.048,0.028,0.002,STANCE,0.3341,0.0279,0.0258,0,0.865,0.967,0.561,STANCE,0.2880,0.3943,0.0150,0,0.043,0.016,0.008,STANCE
48.082,4264,7,0.6802,0.2657,0.2394,-0.0105,-0.0267,0.1297,-0.4518,0.0560,0.0324,0.2057,0.1291,0.4327,0.140,0.000,-0.0146,-0.0247,0.9810,0.1510,0.0523,0,0.542,1.322,1.157,STANCE,0.8936,0.4591,0.0887,0,0.018,0.091,0.107,LIFT,0.6346,-0.0838,0.0444,0,0.003,0.045,0.010,STANCE,0.5490,0.5805,0.0258,0,0.039,0.043,0.008,STANCE,0.3304,0.0289,0.0241,0,0.919,1.013,0.583,STANCE,0.2815,0.3941,0.0167,0,0.045,0.033,0.000,STANCE
48.101,4268,7,0.6721,0.2666,0.2387,-0.0101,-0.0260,0.1392,-0.5056,0.0551,-0.1002,-0.1488,-0.0332,0.6652,0.140,0.000,-0.0114,-0.0243,0.9845,0.1501,0.0511,0,0.542,1.036,0.992,STANCE,0.8881,0.4602,0.0995,0,0.013,0.097,0.072,LIFT,0.6300,-0.0827,0.0430,0,0.010,0.055,0.014,STANCE,0.5383,0.5808,0.0261,0,0.032,0.045,0.012,STANCE,0.3246,0.0273,0.0227,0,0.770,0.836,0.496,STANCE,0.2724,0.3920,0.0164,0,0.047,0.029,0.002,STANCE
48.175,4272,7,0.6647,0.2675,0.2383,-0.0061,-0.0239,0.1486,-0.3545,0.0414,0.0793,0.6554,0.3279,0.3287,0.140,0.000,-0.0101,-0.0237,0.9855,0.1500,0.0504,1,0.258,2.368,2.940,STANCE,0.8828,0.4639,0.1087,0,0.045,0.113,0.055,LIFT,0.6256,-0.0815,0.0410,0,0.077,0.038,0.006,STANCE,0.5272,0.5811,0.0267,0,0.058,0.008,0.000,STANCE,0.3182,0.0249,0.0224,0,0.655,0.723,0.390,STANCE,0.2648,0.3895,0.0151,0,0.005,0.014,0.029,STANCE
48.195,4276,7,0.6573,0.2684,0.2390,0.0032,-0.0213,0.1559,-0.5017,0.0657,0.0076,0.3636,0.1841,0.5576,0.140,0.000,-0.0053,-0.0220,0.9859,0.1501,0.0497,1,1.098,2.907,2.940,STANCE,0.8788,0.4692,0.1197,0,0.061,0.066,0.036,LIFT,0.6202,-0.0785,0.0379,0,0.034,0.099,0.017,STANCE,0.5170,0.5834,0.0317,0,0.113,0.056,0.015,STANCE,0.3119,0.0260,0.0215,0,1.814,1.661,0.958,STANCE,0.2553,0.3902,0.0194,0,0.115,0.006,0.001,STANCE
48.259,4280,7,0.6492,0.2695,0.2378,0.0059,-0.0233,0.1689,-0.4705,0.0617,-0.1356,0.0853,-0.2172,0.9249,0.140,0.000,0.0002,-0.0206,0.9854,0.1511,0.0492,0,0.001,0.009,0.041,STANCE,0.8733,0.4759,0.1285,0,0.005,0.102,0.022,LIFT,0.6162,-0.0765,0.0347,0,0.005,0.002,0.008,STANCE,0.5049,0.5841,0.0330,0,0.004,0.002,0.009,STANCE,0.3064,0.0242,0.0194,0,0.005,0.003,0.010,STANCE,0.2450,0.3879,0.0197,0,0.004,0.002,0.004,STANCE
48.278,4284,7,0.6417,0.2707,0.2343,0.0049,-0.0248,0.1844,-0.3219,0.1528,-0.1814,-0.8586,0.7856,0.9441,0.140,0.000,0.0034,-0.0216,0.9809,0.1539,0.0472,0,0.229,0.227,0.016,STANCE,0.8675,0.4835,0.1350,0,0.064,0.559,0.035,LIFT,0.6143,-0.0750,0.0296,0,0.280,0.893,0.099,STANCE,0.4928,0.5838,0.0306,0,0.233,0.087,0.038,STANCE,0.3026,0.0206,0.0145,1,2.940,2.940,2.940,STANCE,0.2355,0.3836,0.0159,0,0.024,0.736,0.174,STANCE
48.344,4288,7,0.6364,0.2733,0.2297,-0.0046,-0.0127,0.2001,-0.3176,0.1570,-0.3493,-0.6839,0.5843,0.9320,0.140,0.000,0.0022,-0.0194,0.9726,0.1564,0.0407,0,0.003,0.007,0.019,STANCE,0.8623,0.4917,0.1345,0,0.005,0.099,0.011,LIFT,0.6122,-0.0748,0.0289,0,0.005,0.002,0.005,STANCE,0.4803,0.5821,0.0251,0,0.004,0.003,0.006,STANCE,0.2990,0.0160,0.0162,0,0.006,0.003,0.007,STANCE,0.2258,0.3778,0.0153,0,0.005,0.002,0.007,STANCE
48.363,4292,7,0.6334,0.2756,0.2237,0.0003,0.0031,0.2130,-0.1463,0.1370,-0.4192,0.1743,0.9143,0.8367,0.140,0.000,-0.0004,-0.0115,0.9624,0.1600,0.0292,0,0.004,0.008,0.031,STANCE,0.8590,0.5004,0.1341,0,0.009,0.096,0.008,LIFT,0.6098,-0.0727,0.0234,0,0.006,0.002,0.001,STANCE,0.4694,0.5824,0.0222,0,0.004,0.001,0.003,STANCE,0.2950,0.0136,0.0168,0,0.003,0.007,0.016,STANCE,0.2180,0.3749,0.0162,0,0.002,0.004,0.012,STANCE
48.426,4296,7,0.6312,0.2781,0.2155,0.0035,0.0157,0.2268,-0.0884,0.2344,-0.4258,-1.0111,0.3042,0.7202,0.140,0.000,0.0013,-0.0007,0.9513,0.1643,0.0147,1,2.940,2.940,1.006,STANCE,0.8563,0.5094,0.1325,0,0.027,0.027,0.026,LIFT,0.6085,-0.0703,0.0148,1,2.940,2.169,1.285,STANCE,0.4589,0.5828,0.0179,0,0.439,0.701,0.146,STANCE,0.2922,0.0114,0.0147,1,2.940,2.940,2.940,STANCE,0.2099,0.3718,0.0165,0,0.148,0.466,0.172,STANCE
48.447,4300,7,0.6321,0.2811,0.2120,0.0003,0.0190,0.2321,0.1329,0.0727,-0.0578,-0.0691,0.0767,0.1625,0.140,0.000,0.0009,0.0087,0.9506,0.1642,0.0144,1,2.940,2.940,1.693,STANCE,0.8588,0.5168,0.1357,0,0.081,0.184,0.014,LIFT,0.6086,-0.0701,0.0145,1,2.940,2.940,1.628,STANCE,0.4566,0.5824,0.0132,1,0.539,0.751,2.940,STANCE,0.2924,0.0116,0.0154,0,0.114,0.085,0.024,STANCE,0.2079,0.3709,0.0156,0,0.091,0.007,0.047,STANCE
48.512,4304,7,0.6346,0.2821,0.2119,-0.0006,0.0155,0.2376,0.1561,0.0566,0.0116,0.0439,-0.3291,0.4451,0.140,0.000,0.0004,0.0134,0.9465,0.1631,0.0144,1,1.292,2.940,1.928,STANCE,0.8636,0.5217,0.1457,0,0.031,0.156,0.008,LIFT,0.6120,-0.0690,0.0145,1,1.850,0.840,0.375,STANCE,0.4567,0.5824,0.0132,1,0.646,1.197,0.113,STANCE,0.2954,0.0103,0.0171,0,0.040,0.032,0.030,STANCE,0.2089,0.3695,0.0170,0,0.030,0.041,0.031,STANCE
48.532,4308,7,0.6371,0.2830,0.2121,-0.0009,0.0107,0.2450,0.1482,0.0578,0.0066,0.0628,-0.2228,0.4548,0.140,0.000,-0.0002,0.0131,0.9417,0.1625,0.0142,1,0.865,2.940,2.043,STANCE,0.8674,0.5269,0.1572,0,0.035,0.168,0.003,LIFT,0.6175,-0.0679,0.0145,1,1.389,0.605,0.277,STANCE,0.4566,0.5823,0.0133,1,0.604,1.583,0.535,STANCE,0.2999,0.0085,0.0176,0,0.045,0.011,0.026,STANCE,0.2106,0.3672,0.0174,0,0.028,0.028,0.019,STANCE
48.590,4312,7,0.6394,0.2841,0.2122,-0.0008,0.0082,0.2521,0.1349,0.0634,0.0054,0.0477,-0.1197,0.4390,0.140,0.000,-0.0005,0.0109,0.9341,0.1628,0.0145,1,0.888,2.940,2.050,STANCE,0.8708,0.5318,0.1683,0,0.045,0.175,0.006,REACH,0.6225,-0.0668,0.0145,1,1.303,0.566,0.256,STANCE,0.4566,0.5823,0.0134,1,0.588,1.521,0.444,STANCE,0.3042,0.0070,0.0179,0,0.062,0.004,0.016,STANCE,0.2123,0.3652,0.0176,0,0.034,0.013,0.010,STANCE
48.610,4316,7,0.6415,0.2851,0.2123,-0.0006,0.0072,0.2587,0.1178,0.0650,0.0010,0.0180,-0.0237,0.3909,0.140,0.000,-0.0006,0.0089,0.9253,0.1634,0.0147,1,1.579,2.940,1.695,STANCE,0.8800,0.5383,0.1795,0,0.027,0.087,0.085,REACH,0.6269,-0.0658,0.0145,1,2.244,1.018,0.452,STANCE,0.4566,0.5822,0.0135,1,0.703,1.089,0.057,STANCE,0.3081,0.0057,0.0181,0,0.030,0.020,0.003,STANCE,0.2138,0.3634,0.0178,0,0.021,0.018,0.003,STANCE
48.670,4320,7,0.6433,0.2862,0.2124,-0.0006,0.0066,0.2650,0.1061,0.0640,0.0098,0.0134,-0.0542,0.3831,0.140,0.000,-0.0006,0.0075,0.9177,0.1634,0.0147,1,1.439,2.940,1.647,STANCE,0.8919,0.5435,0.1858,0,0.008,0.056,0.104,REACH,0.6310,-0.0647,0.0145,1,2.094,0.948,0.414,STANCE,0.4566,0.5822,0.0135,1,0.666,1.331,0.256,STANCE,0.3118,0.0047,0.0181,0,0.024,0.027,0.003,STANCE,0.2152,0.3618,0.0177,0,0.017,0.024,0.003,STANCE
48.690,4324,7,0.6451,0.2872,0.2127,-0.0006,0.0051,0.2717,0.1028,0.0612,0.0138,0.0217,-0.0768,0.3988,0.140,0.000,-0.0006,0.0064,0.9115,0.1630,0.0147,1,1.118,2.940,1.646,STANCE,0.9037,0.5468,0.1869,0,0.009,0.024,0.107,REACH,0.6355,-0.0636,0.0145,1,1.861,0.829,0.355,STANCE,0.4565,0.5822,0.0136,1,0.621,1.780,0.722,STANCE,0.3157,0.0036,0.0177,0,0.007,0.046,0.011,STANCE,0.2167,0.3600,0.0174,0,0.004,0.043,0.011,STANCE
48.749,4328,7,0.6467,0.2882,0.2129,-0.0005,0.0040,0.2782,0.0982,0.0583,0.0099,0.0096,-0.0312,0.3655,0.140,0.000,-0.0005,0.0051,0.9049,0.1627,0.0146,1,1.045,2.940,1.618,STANCE,0.9148,0.5491,0.1830,0,0.016,0.007,0.110,PROBE,0.6398,-0.0625,0.0145,1,1.765,0.783,0.333,STANCE,0.4565,0.5822,0.0136,1,0.578,1.955,0.887,STANCE,0.3196,0.0025,0.0173,0,0.013,0.049,0.014,STANCE,0.2183,0.3583,0.0169,0,0.009,0.047,0.013,STANCE
48.769,4332,7,0.6482,0.2891,0.2129,-0.0005,0.0044,0.2833,0.0801,0.0471,0.0002,-0.0130,0.0523,0.2499,0.140,0.000,-0.0005,0.0043,0.9003,0.1628,0.0146,1,0.936,2.940,1.597,STANCE,0.9241,0.5519,0.1756,0,0.014,0.012,0.112,PROBE,0.6433,-0.0616,0.0145,1,1.848,0.802,0.325,STANCE,0.4565,0.5823,0.0137,1,0.702,2.086,0.893,STANCE,0.3227,0.0017,0.0172,0,0.024,0.047,0.014,STANCE,0.2195,0.3570,0.0168,0,0.013,0.045,0.014,STANCE
48.834,4336,7,0.6493,0.2897,0.2129,-0.0005,0.0054,0.2865,0.0543,0.0306,-0.0019,-0.0145,0.0541,0.1548,0.140,0.000,-0.0005,0.0043,0.8975,0.1629,0.0145,1,1.013,2.940,1.566,STANCE,0.9318,0.5547,0.1659,0,0.007,0.069,0.100,PROBE,0.6455,-0.0610,0.0145,1,1.959,0.846,0.341,STANCE,0.4565,0.5823,0.0137,1,0.769,2.048,0.867,STANCE,0.3248,0.0012,0.0173,0,0.014,0.040,0.012,STANCE,0.2204,0.3562,0.0169,0,0.005,0.039,0.011,STANCE
48.854,4340,7,0.6500,0.2901,0.2129,-0.0005,0.0061,0.2885,0.0360,0.0192,-0.0022,-0.0088,0.0352,0.0973,0.140,0.000,-0.0005,0.0047,0.8957,0.1629,0.0145,1,1.091,2.940,1.541,STANCE,0.9381,0.5574,0.1555,0,0.004,0.068,0.100,PROBE,0.6468,-0.0606,0.0145,1,1.961,0.835,0.336,STANCE,0.4565,0.5823,0.0137,1,0.706,2.047,0.887,STANCE,0.3261,0.0009,0.0174,0,0.007,0.039,0.009,STANCE,0.2209,0.3557,0.0171,0,0.002,0.038,0.009,STANCE
48.912,4344,7,0.6505,0.2904,0.2128,-0.0004,0.0066,0.2898,0.0269,0.0129,-0.0026,-0.0057,0.0254,0.0656,0.140,0.000,-0.0004,0.0052,0.8945,0.1629,0.0145,1,1.168,2.940,1.521,STANCE,0.9433,0.5599,0.1448,0,0.001,0.068,0.101,PROBE,0.6477,-0.0604,0.0145,1,2.000,0.842,0.337,STANCE,0.4565,0.5823,0.0138,1,0.669,2.062,0.940,STANCE,0.3269,0.0007,0.0176,0,0.004,0.039,0.008,STANCE,0.2212,0.3553,0.0172,0,0.001,0.038,0.008,STANCE
48.932,4348,7,0.6509,0.2906,0.2128,-0.0004,0.0070,0.2907,0.0210,0.0100,-0.0031,-0.0028,0.0202,0.0474,0.140,0.000,-0.0004,0.0057,0.8938,0.1629,0.0144,1,1.220,2.940,1.508,STANCE,0.9476,0.5622,0.1338,0,0.000,0.067,0.101,PROBE,0.6483,-0.0603,0.0145,1,2.059,0.865,0.346,STANCE,0.4565,0.5823,0.0138,1,0.670,2.079,0.985,STANCE,0.3275,0.0006,0.0177,0,0.004,0.039,0.007,STANCE,0.2215,0.3551,0.0174,0,0.002,0.039,0.007,STANCE
49.001,4352,7,0.6512,0.2907,0.2127,-0.0003,0.0072,0.2913,0.0135,0.0077,-0.0031,0.0009,0.0134,0.0311,0.140,0.000,-0.0004,0.0061,0.8934,0.1628,0.0144,1,1.224,2.940,1.504,STANCE,0.9511,0.5642,0.1226,0,0.000,0.066,0.101,PROBE,0.6486,-0.0603,0.0145,1,2.054,0.907,0.380,STANCE,0.4565,0.5824,0.0138,1,0.666,2.114,1.012,STANCE,0.3279,0.0005,0.0178,0,0.003,0.038,0.006,STANCE,0.2216,0.3550,0.0176,0,0.000,0.038,0.006,STANCE
49.020,4356,7,0.6514,0.2908,0.2127,-0.0003,0.0073,0.2918,0.0081,0.0058,-0.0024,0.0004,0.0082,0.0190,0.140,0.000,-0.0003,0.0064,0.8933,0.1628,0.0144,1,1.145,2.940,1.478,STANCE,0.9537,0.5659,0.1112,0,0.000,0.066,0.101,PROBE,0.6487,-0.0603,0.0145,1,1.929,0.885,0.407,STANCE,0.4565,0.5824,0.0138,1,0.626,2.143,1.033,STANCE,0.3281,0.0005,0.0179,0,0.002,0.039,0.006,STANCE,0.2217,0.3549,0.0177,0,0.000,0.039,0.006,STANCE
49.078,4360,7,0.6515,0.2909,0.2127,-0.0002,0.0075,0.2920,0.0040,0.0034,-0.0018,0.0000,0.0070,0.0083,0.140,0.000,-0.0003,0.0065,0.8932,0.1627,0.0143,1,1.148,2.940,1.460,STANCE,0.9557,0.5671,0.0997,0,0.000,0.065,0.101,PROBE,0.6487,-0.0604,0.0145,1,1.887,0.913,0.426,STANCE,0.4564,0.5825,0.0139,1,0.584,2.181,1.076,STANCE,0.3282,0.0005,0.0180,0,0.002,0.039,0.006,STANCE,0.2217,0.3549,0.0178,0,0.000,0.038,0.006,STANCE
49.098,4364,7,0.6515,0.2910,0.2126,-0.0002,0.0075,0.2920,0.0004,0.0018,-0.0013,-0.0003,0.0035,0.0008,0.140,0.000,-0.0002,0.0067,0.8930,0.1626,0.0143,1,1.184,2.940,1.463,STANCE,0.9569,0.5679,0.0880,0,0.000,0.065,0.101,PROBE,0.6487,-0.0605,0.0145,1,1.898,0.978,0.466,STANCE,0.4563,0.5825,0.0139,1,0.558,2.205,1.097,STANCE,0.3282,0.0005,0.0181,0,0.001,0.038,0.006,STANCE,0.2217,0.3549,0.0179,0,0.000,0.038,0.006,STANCE
49.167,4368,7,0.6515,0.2910,0.2126,-0.0002,0.0076,0.2920,-0.0020,0.0007,-0.0010,-0.0009,0.0018,-0.0037,0.140,0.000,-0.0002,0.0068,0.8929,0.1625,0.0142,1,1.208,2.940,1.468,STANCE,0.9575,0.5683,0.0764,0,0.001,0.065,0.101,PROBE,0.6487,-0.0605,0.0145,1,1.909,1.043,0.509,STANCE,0.4563,0.5825,0.0139,1,0.549,2.232,1.119,STANCE,0.3281,0.0005,0.0182,0,0.001,0.038,0.007,STANCE,0.2216,0.3549,0.0180,0,0.001,0.038,0.006,STANCE
49.187,4372,7,0.6514,0.2910,0.2126,-0.0002,0.0076,0.2919,-0.0031,0.0001,-0.0007,-0.0010,0.0008,-0.0063,0.140,0.000,-0.0002,0.0068,0.8928,0.1624,0.0142,1,1.175,2.940,1.475,STANCE,0.9574,0.5682,0.0646,0,0.000,0.065,0.101,PROBE,0.6487,-0.0605,0.0145,1,1.893,1.096,0.546,STANCE,0.4562,0.5826,0.0139,1,0.634,2.280,1.152,STANCE,0.3280,0.0005,0.0182,0,0.000,0.038,0.007,STANCE,0.2216,0.3549,0.0181,0,0.001,0.038,0.006,STANCE
49.250,4376,7,0.6514,0.2910,0.2126,-0.0002,0.0076,0.2918,-0.0031,-0.0007,-0.0006,-0.0014,-0.0001,-0.0050,0.140,0.000,-0.0002,0.0068,0.8927,0.1624,0.0142,1,1.077,2.940,1.476,STANCE,0.9566,0.5676,0.0530,0,0.000,0.065,0.102,PROBE,0.6487,-0.0606,0.0145,1,1.762,1.080,0.531,STANCE,0.4561,0.5826,0.0140,1,0.619,2.394,1.240,STANCE,0.3279,0.0006,0.0183,0,0.000,0.038,0.007,STANCE,0.2215,0.3549,0.0181,0,0.001,0.038,0.007,STANCE
49.270,4380,7,0.6513,0.2910,0.2126,-0.0003,0.0076,0.2917,-0.0031,-0.0011,-0.0005,-0.0016,-0.0000,-0.0037,0.140,0.000,-0.0002,0.0069,0.8926,0.1623,0.0142,1,0.982,2.940,1.476,STANCE,0.9552,0.5666,0.0414,0,0.000,0.065,0.102,PROBE,0.6487,-0.0606,0.0145,1,1.620,1.063,0.516,STANCE,0.4560,0.5827,0.0140,1,0.573,2.516,1.335,STANCE,0.3279,0.0006,0.0183,0,0.000,0.038,0.007,STANCE,0.2214,0.3549,0.0181,0,0.001,0.038,0.007,STANCE
49.335,4384,7,0.6513,0.2909,0.2126,-0.0003,0.0076,0.2917,-0.0032,-0.0011,-0.0005,-0.0018,0.0005,-0.0024,0.140,0.000,-0.0002,0.0069,0.8925,0.1622,0.0142,1,0.890,2.940,1.478,STANCE,0.9532,0.5651,0.0300,0,0.000,0.066,0.102,PROBE,0.6486,-0.0606,0.0145,1,1.466,1.047,0.503,STANCE,0.4559,0.5828,0.0140,1,0.497,2.644,1.434,STANCE,0.3278,0.0006,0.0183,0,0.000,0.038,0.007,STANCE,0.2214,0.3549,0.0181,0,0.000,0.038,0.007,STANCE
49.355,4388,7,0.6512,0.2909,0.2126,-0.0003,0.0074,0.2916,-0.0064,-0.0041,0.0010,0.0029,-0.0141,-0.0047,0.140,0.000,-0.0003,0.0068,0.8923,0.1622,0.0142,1,0.773,2.940,1.536,STANCE,0.9504,0.5634,0.0188,0,0.002,0.069,0.102,STANCE,0.6486,-0.0606,0.0145,1,1.333,1.046,0.431,STANCE,0.4558,0.5828,0.0140,1,0.322,2.844,1.597,STANCE,0.3305,-0.0064,0.0221,0,0.029,0.131,0.097,LIFT,0.2213,0.3549,0.0181,0,0.000,0.041,0.008,STANCE
49.414,4392,7,0.6497,0.2901,0.2137,0.0008,-0.0021,0.2900,-0.1329,-0.0665,0.0676,0.1496,-0.5914,-0.0263,0.140,0.000,0.0001,0.0052,0.8906,0.1631,0.0156,0,0.059,0.035,0.004,STANCE,0.9490,0.5629,0.0145,0,0.082,0.026,0.103,STANCE,0.6485,-0.0606,0.0144,1,0.256,0.498,0.279,STANCE,0.4569,0.5830,0.0145,1,0.354,1.346,0.846,STANCE,0.3360,-0.0204,0.0301,0,0.027,0.156,0.089,LIFT,0.2217,0.3557,0.0160,0,0.010,0.085,0.022,STANCE
49.434,4396,7,0.6488,0.2895,0.2145,0.0013,-0.0052,0.2895,-0.0067,-0.0264,0.0194,-0.0131,0.0458,-0.0400,0.140,0.000,0.0005,0.0001,0.8884,0.1641,0.0164,0,0.018,0.007,0.001,STANCE,0.9501,0.5659,0.0163,0,0.010,0.020,0.046,STANCE,0.6484,-0.0607,0.0144,1,0.599,0.378,0.094,STANCE,0.4570,0.5826,0.0150,0,0.023,0.011,0.001,STANCE,0.3390,-0.0311,0.0401,0,0.016,0.140,0.094,LIFT,0.2217,0.3556,0.0147,1,0.743,0.505,0.134,STANCE
