t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
4.438,488,7,-0.2666,0.1711,0.1078,-0.0348,-0.0016,1.7191,-0.0937,0.0622,-0.1355,-0.7461,-0.0569,0.2065,0.140,0.000,0.0000,0.0000,-0.1281,0.5352,0.0251,0,0.451,0.089,0.092,SWING:LOWER,-0.4937,0.4785,0.0258,0,0.441,0.493,0.060,STANCE,0.0871,0.2393,0.0135,1,1.146,2.940,0.664,STANCE,-0.5805,0.0088,0.0148,1,2.940,2.940,2.940,STANCE,-0.0086,-0.2230,0.0638,0,0.114,0.118,0.030,STANCE,-0.3708,-0.3068,0.0157,0,0.385,0.262,0.061,STANCE
4.458,492,7,-0.2679,0.1736,0.1093,-0.0405,0.0080,1.7186,-0.0592,0.1680,0.1720,-0.5422,-0.7285,-0.0303,0.140,0.000,0.0000,0.0000,-0.1292,0.5382,0.0359,0,0.099,0.035,0.053,SWING:LOWER,-0.4971,0.4820,0.0354,0,0.014,0.129,0.004,STANCE,0.0871,0.2395,0.0134,0,0.097,0.115,0.078,STANCE,-0.5807,0.0090,0.0146,1,0.625,0.046,0.307,STANCE,-0.0094,-0.2227,0.0697,0,0.102,0.016,0.012,STANCE,-0.3709,-0.3054,0.0199,0,0.056,0.037,0.011,STANCE
4.512,496,7,-0.2696,0.1763,0.1129,-0.0533,0.0200,1.7176,-0.1055,0.1596,0.1640,-0.6017,-0.7094,0.0276,0.140,0.000,0.0000,0.0000,-0.1257,0.5507,0.0545,0,0.132,0.412,0.097,SWING:LOWER,-0.4997,0.4860,0.0456,0,0.043,0.163,0.008,STANCE,0.0882,0.2399,0.0154,0,0.120,0.034,0.024,STANCE,-0.5809,0.0093,0.0146,1,0.618,0.322,0.261,STANCE,-0.0105,-0.2221,0.0812,0,0.092,0.028,0.000,STANCE,-0.3710,-0.3034,0.0267,0,0.054,0.031,0.008,STANCE
4.531,500,7,-0.2711,0.1790,0.1149,-0.0585,0.0255,1.7190,-0.0751,0.1643,0.0598,-0.1706,-0.1388,0.1405,0.140,0.000,0.0000,0.0000,-0.1236,0.5583,0.0496,0,0.068,0.075,0.100,SWING:LOWER,-0.5031,0.4889,0.0563,0,0.032,0.136,0.039,STANCE,0.0882,0.2412,0.0179,0,0.077,0.026,0.001,STANCE,-0.5810,0.0094,0.0146,0,0.076,0.043,0.010,STANCE,-0.0110,-0.2208,0.0882,0,0.016,0.047,0.005,STANCE,-0.3708,-0.3014,0.0309,0,0.039,0.039,0.011,STANCE
4.587,504,7,-0.2720,0.1819,0.1147,-0.0561,0.0280,1.7220,-0.0370,0.1802,-0.0656,-0.1987,0.2499,0.1609,0.140,0.000,0.0000,0.0000,-0.1220,0.5647,0.0378,0,0.082,0.114,0.094,SWING:LOWER,-0.5049,0.4897,0.0570,0,0.036,0.025,0.007,STANCE,0.0877,0.2432,0.0176,0,0.063,0.126,0.010,STANCE,-0.5811,0.0096,0.0146,0,0.078,0.051,0.012,STANCE,-0.0106,-0.2188,0.0899,0,0.016,0.017,0.003,STANCE,-0.3698,-0.2992,0.0326,0,0.038,0.004,0.001,STANCE
4.607,508,7,-0.2726,0.1848,0.1139,-0.0545,0.0346,1.7237,-0.0802,0.1542,0.0634,-0.6842,-0.3878,0.0255,0.140,0.000,0.0000,0.0000,-0.1198,0.5699,0.0232,0,0.152,0.258,0.054,SWING:LOWER,-0.5057,0.4903,0.0539,0,0.065,0.008,0.003,STANCE,0.0874,0.2447,0.0143,1,1.230,0.688,2.139,STANCE,-0.5810,0.0097,0.0145,1,1.810,0.753,0.164,STANCE,-0.0101,-0.2171,0.0916,0,0.003,0.124,0.042,STANCE,-0.3690,-0.2970,0.0349,0,0.016,0.259,0.070,STANCE
4.659,512,7,-0.2735,0.1868,0.1153,-0.0566,0.0354,1.7243,-0.0340,-0.0166,0.2334,1.2196,-0.0264,0.1211,0.140,0.000,0.0000,0.0000,-0.1180,0.5721,0.0142,1,1.087,2.940,2.940,STANCE,-0.5063,0.4906,0.0518,0,0.082,0.368,0.027,SWING:LIFT,0.0877,0.2451,0.0155,0,0.120,0.248,0.014,STANCE,-0.5810,0.0098,0.0144,1,2.064,2.940,0.371,STANCE,-0.0106,-0.2164,0.0963,0,0.036,0.128,0.014,STANCE,-0.3690,-0.2953,0.0382,0,0.066,0.227,0.064,STANCE
4.678,516,7,-0.2736,0.1868,0.1172,-0.0570,0.0284,1.7221,0.0141,0.0201,0.0593,0.3475,0.1419,-0.0983,0.140,0.000,0.0000,0.0000,-0.1230,0.5718,0.0279,0,0.059,0.081,0.108,STANCE,-0.5088,0.4874,0.0666,0,0.194,0.114,0.017,SWING:LIFT,0.0885,0.2438,0.0172,0,0.144,0.016,0.018,STANCE,-0.5810,0.0096,0.0145,1,0.370,0.022,0.054,STANCE,-0.0113,-0.2184,0.0961,0,0.107,0.012,0.011,STANCE,-0.3696,-0.2946,0.0368,0,0.065,0.009,0.002,STANCE
4.731,520,7,-0.2735,0.1877,0.1178,-0.0509,0.0267,1.7213,-0.0216,0.0722,0.0059,0.1429,0.1432,0.1639,0.140,0.000,0.0000,0.0000,-0.1238,0.5691,0.0393,0,0.065,0.096,0.102,STANCE,-0.5154,0.4902,0.0839,0,0.220,0.122,0.048,SWING:REACH,0.0890,0.2426,0.0146,0,0.032,0.058,0.003,STANCE,-0.5810,0.0094,0.0148,1,0.262,0.013,0.201,STANCE,-0.0113,-0.2195,0.0945,0,0.070,0.024,0.006,STANCE,-0.3698,-0.2935,0.0369,0,0.137,0.025,0.008,STANCE
4.750,524,7,-0.2741,0.1896,0.1190,-0.0493,0.0280,1.7210,-0.0291,0.1061,0.0138,-0.0227,0.0996,0.0746,0.140,0.000,0.0000,0.0000,-0.1253,0.5665,0.0501,0,0.140,0.283,0.183,STANCE,-0.5180,0.5017,0.1038,0,0.251,0.067,0.034,SWING:LOWER,0.0891,0.2425,0.0151,0,0.182,0.020,0.001,STANCE,-0.5811,0.0096,0.0150,1,1.472,0.292,0.038,STANCE,-0.0115,-0.2194,0.0958,0,0.195,0.034,0.021,STANCE,-0.3699,-0.2917,0.0383,0,0.167,0.026,0.007,STANCE
4.803,528,7,-0.2746,0.1913,0.1195,-0.0432,0.0252,1.7212,-0.0301,0.0961,-0.0256,0.3167,0.4772,-0.0056,0.140,0.000,0.0000,0.0000,-0.1267,0.5644,0.0521,0,0.001,0.066,0.030,STANCE,-0.5160,0.5055,0.1065,0,0.110,0.086,0.008,SWING:LOWER,0.0884,0.2427,0.0151,0,0.065,0.063,0.031,STANCE,-0.5818,0.0097,0.0169,0,0.097,0.048,0.022,STANCE,-0.0119,-0.2192,0.0959,0,0.004,0.035,0.014,STANCE,-0.3703,-0.2902,0.0398,0,0.045,0.067,0.025,STANCE
4.822,532,7,-0.2749,0.1928,0.1176,-0.0404,0.0206,1.7201,-0.0197,0.0905,-0.1789,0.2387,0.1197,-0.0999,0.140,0.000,0.0000,0.0000,-0.1269,0.5641,0.0538,0,0.004,0.022,0.009,STANCE,-0.5132,0.5097,0.0938,0,0.115,0.129,0.023,SWING:LOWER,0.0878,0.2425,0.0152,0,0.064,0.043,0.017,STANCE,-0.5825,0.0103,0.0167,0,0.097,0.006,0.007,STANCE,-0.0128,-0.2195,0.0938,0,0.002,0.005,0.007,STANCE,-0.3713,-0.2887,0.0383,0,0.052,0.041,0.014,STANCE
4.879,536,7,-0.2752,0.1949,0.1157,-0.0388,0.0230,1.7201,-0.0110,0.1360,-0.0562,-0.4293,0.0118,0.0022,0.140,0.000,0.0000,0.0000,-0.1270,0.5643,0.0527,0,0.038,0.057,0.025,STANCE,-0.5114,0.5156,0.0796,0,0.206,0.253,0.064,SWING:LOWER,0.0877,0.2425,0.0148,1,0.697,1.538,0.291,STANCE,-0.5825,0.0106,0.0148,1,0.704,1.854,1.448,STANCE,-0.0129,-0.2193,0.0927,0,0.023,0.231,0.075,STANCE,-0.3713,-0.2869,0.0373,0,0.013,0.147,0.039,STANCE
4.899,540,7,-0.2756,0.1975,0.1148,-0.0380,0.0311,1.7202,-0.0331,0.1565,-0.0580,-0.6244,-0.1116,0.0047,0.140,0.000,0.0000,0.0000,-0.1270,0.5647,0.0495,0,0.021,0.047,0.016,STANCE,-0.5109,0.5236,0.0654,0,0.194,0.260,0.033,SWING:LOWER,0.0877,0.2426,0.0148,1,0.914,1.059,0.277,STANCE,-0.5825,0.0107,0.0147,1,1.047,1.250,0.969,STANCE,-0.0131,-0.2185,0.0959,0,0.002,0.205,0.071,STANCE,-0.3712,-0.2851,0.0406,0,0.004,0.132,0.035,STANCE
4.952,544,7,-0.2763,0.2005,0.1137,-0.0383,0.0425,1.7203,-0.0421,0.1801,-0.0780,-0.8164,-0.1878,0.0070,0.140,0.000,0.0000,0.0000,-0.1272,0.5652,0.0447,0,0.020,0.047,0.015,STANCE,-0.5110,0.5325,0.0501,0,0.203,0.204,0.067,SWING:LOWER,0.0876,0.2427,0.0147,1,1.025,0.707,0.126,STANCE,-0.5825,0.0109,0.0147,1,1.262,0.953,0.575,STANCE,-0.0134,-0.2173,0.1008,0,0.001,0.207,0.072,STANCE,-0.3712,-0.2831,0.0452,0,0.005,0.132,0.035,STANCE
4.973,548,7,-0.2771,0.2039,0.1122,-0.0392,0.0573,1.7205,-0.0505,0.2045,-0.1005,-1.0159,-0.2652,0.0113,0.140,0.000,0.0000,0.0000,-0.1274,0.5659,0.0385,0,0.012,0.040,0.013,STANCE,-0.5106,0.5411,0.0327,0,0.203,0.216,0.064,SWING:LOWER,0.0875,0.2429,0.0147,1,1.249,0.363,0.564,STANCE,-0.5825,0.0112,0.0147,1,1.614,0.588,0.030,STANCE,-0.0139,-0.2157,0.1073,0,0.000,0.210,0.074,STANCE,-0.3713,-0.2809,0.0512,0,0.006,0.126,0.033,STANCE
5.026,552,7,-0.2780,0.2076,0.1105,-0.0407,0.0740,1.7209,-0.0500,0.1627,-0.0719,-0.5538,-0.1010,0.1069,0.140,0.000,0.0000,0.0000,-0.1275,0.5665,0.0307,0,0.059,0.462,0.030,STANCE,-0.5097,0.5488,0.0131,1,2.940,2.940,2.940,SWING:LOWER,0.0874,0.2432,0.0146,1,2.940,2.151,0.212,STANCE,-0.5825,0.0115,0.0146,0,0.270,0.024,0.024,STANCE,-0.0146,-0.2135,0.1156,0,0.015,0.384,0.075,STANCE,-0.3716,-0.2784,0.0586,0,0.141,0.358,0.098,STANCE
5.047,556,7,-0.2786,0.2092,0.1114,-0.0413,0.0703,1.7205,-0.0583,0.1205,0.0913,0.6101,0.1038,-0.1303,0.140,0.000,0.0000,0.0000,-0.1308,0.5655,0.0377,0,0.397,0.289,0.081,SWING:LIFT,-0.5153,0.5414,0.0141,1,2.066,2.786,2.621,STANCE,0.0876,0.2430,0.0147,1,1.099,0.633,2.940,STANCE,-0.5826,0.0115,0.0147,1,1.236,0.213,0.129,STANCE,-0.0151,-0.2135,0.1177,0,0.369,0.262,0.055,STANCE,-0.3717,-0.2770,0.0599,0,0.483,0.233,0.071,STANCE
5.104,560,7,-0.2800,0.2111,0.1140,-0.0394,0.0607,1.7185,-0.0847,0.1057,0.1322,0.5444,0.3225,-0.1339,0.140,0.000,0.0000,0.0000,-0.1383,0.5667,0.0538,0,0.500,0.083,0.166,SWING:REACH,-0.5154,0.5390,0.0151,0,0.122,0.242,0.429,STANCE,0.0872,0.2431,0.0147,0,0.195,0.047,0.025,STANCE,-0.5838,0.0130,0.0147,0,0.014,0.041,0.016,STANCE,-0.0170,-0.2138,0.1161,0,0.126,0.012,0.038,STANCE,-0.3738,-0.2745,0.0584,0,0.047,0.058,0.017,STANCE
5.123,564,7,-0.2815,0.2129,0.1145,-0.0364,0.0513,1.7175,-0.0942,0.1092,-0.0399,0.5195,0.2214,-0.0191,0.140,0.000,0.0000,0.0000,-0.1415,0.5820,0.0744,0,0.043,0.056,0.031,SWING:LOWER,-0.5123,0.5338,0.0158,0,0.040,0.011,0.106,STANCE,0.0858,0.2432,0.0154,0,0.094,0.056,0.022,STANCE,-0.5859,0.0147,0.0155,0,0.077,0.030,0.015,STANCE,-0.0191,-0.2141,0.1143,0,0.029,0.003,0.015,STANCE,-0.3761,-0.2724,0.0571,0,0.022,0.071,0.025,STANCE
5.176,568,7,-0.2825,0.2148,0.1142,-0.0348,0.0451,1.7178,-0.0301,0.1103,0.0199,0.2062,0.1509,-0.1513,0.140,0.000,0.0000,0.0000,-0.1390,0.5892,0.0757,0,0.018,0.114,0.035,SWING:LOWER,-0.5097,0.5285,0.0147,1,0.802,1.457,1.506,STANCE,0.0848,0.2440,0.0149,1,1.971,1.130,0.770,STANCE,-0.5868,0.0153,0.0144,1,0.713,0.173,0.048,STANCE,-0.0200,-0.2137,0.1113,0,0.153,0.092,0.110,STANCE,-0.3768,-0.2704,0.0548,0,0.162,0.076,0.022,STANCE
5.197,572,7,-0.2832,0.2166,0.1152,-0.0327,0.0427,1.7176,-0.0491,0.1011,0.0992,0.2403,0.1724,-0.1211,0.140,0.000,0.0000,0.0000,-0.1349,0.5946,0.0666,0,0.013,0.048,0.081,SWING:LOWER,-0.5095,0.5281,0.0149,1,2.022,2.924,2.664,STANCE,0.0845,0.2441,0.0148,1,2.940,1.682,1.149,STANCE,-0.5872,0.0158,0.0145,0,0.249,0.074,0.019,STANCE,-0.0211,-0.2125,0.1118,0,0.259,0.155,0.037,STANCE,-0.3773,-0.2685,0.0552,0,0.288,0.129,0.035,STANCE
5.249,576,7,-0.2839,0.2182,0.1169,-0.0307,0.0393,1.7182,-0.0368,0.0889,0.0583,0.2441,0.1463,0.0350,0.140,0.000,0.0000,0.0000,-0.1307,0.6004,0.0590,0,0.119,0.105,0.096,SWING:LOWER,-0.5090,0.5274,0.0150,0,0.055,0.002,0.092,STANCE,0.0843,0.2442,0.0148,0,0.070,0.009,0.009,STANCE,-0.5874,0.0160,0.0145,0,0.081,0.025,0.008,STANCE,-0.0220,-0.2110,0.1113,0,0.003,0.010,0.002,STANCE,-0.3775,-0.2667,0.0553,0,0.041,0.009,0.003,STANCE
5.269,580,7,-0.2840,0.2198,0.1166,-0.0293,0.0372,1.7189,0.0079,0.1009,-0.0726,-0.0012,0.0620,0.0049,0.140,0.000,0.0000,0.0000,-0.1263,0.6056,0.0491,0,0.103,0.117,0.097,SWING:LOWER,-0.5083,0.5263,0.0151,0,0.093,0.024,0.001,STANCE,0.0843,0.2444,0.0151,0,0.092,0.058,0.004,STANCE,-0.5874,0.0160,0.0147,1,0.420,0.263,1.010,STANCE,-0.0226,-0.2096,0.1114,0,0.061,0.046,0.016,STANCE,-0.3772,-0.2653,0.0554,0,0.009,0.030,0.012,STANCE
5.324,584,7,-0.2844,0.2214,0.1170,-0.0275,0.0356,1.7189,-0.0301,0.0964,0.0562,0.0875,0.0866,-0.0230,0.140,0.000,0.0000,0.0000,-0.1218,0.6100,0.0386,0,0.103,0.107,0.090,SWING:LOWER,-0.5083,0.5264,0.0148,1,0.823,0.377,0.255,STANCE,0.0843,0.2443,0.0147,1,1.148,0.378,0.165,STANCE,-0.5874,0.0161,0.0146,0,0.125,0.066,0.023,STANCE,-0.0233,-0.2082,0.1113,0,0.084,0.048,0.013,STANCE,-0.3773,-0.2637,0.0557,0,0.095,0.039,0.011,STANCE
5.344,588,7,-0.2848,0.2231,0.1181,-0.0261,0.0338,1.7191,-0.0265,0.0879,0.0476,0.0858,0.0898,-0.0403,0.140,0.000,0.0000,0.0000,-0.1177,0.6137,0.0290,0,0.073,0.100,0.091,SWING:LOWER,-0.5083,0.5267,0.0149,1,0.705,0.606,0.544,STANCE,0.0843,0.2444,0.0147,1,1.339,0.291,0.107,STANCE,-0.5875,0.0162,0.0146,0,0.171,0.066,0.025,STANCE,-0.0241,-0.2067,0.1113,0,0.145,0.027,0.008,STANCE,-0.3772,-0.2620,0.0560,0,0.162,0.027,0.008,STANCE
5.399,592,7,-0.2852,0.2246,0.1187,-0.0248,0.0320,1.7193,-0.0248,0.0883,0.0263,0.1005,0.0845,-0.0418,0.140,0.000,0.0000,0.0000,-0.1137,0.6165,0.0188,0,0.085,0.081,0.094,SWING:LOWER,-0.5083,0.5268,0.0149,1,0.727,0.942,0.874,STANCE,0.0842,0.2443,0.0146,1,1.549,0.287,0.490,STANCE,-0.5875,0.0163,0.0146,0,0.280,0.047,0.036,STANCE,-0.0248,-0.2054,0.1113,0,0.182,0.011,0.002,STANCE,-0.3772,-0.2605,0.0563,0,0.200,0.011,0.003,STANCE
5.420,596,7,-0.2853,0.2251,0.1208,-0.0256,0.0171,1.7214,0.0272,-0.0146,0.1684,1.1829,-0.0692,0.0224,0.140,0.000,0.0000,0.0000,-0.1129,0.6169,0.0148,1,2.940,2.940,2.155,STANCE,-0.5091,0.5260,0.0218,0,0.265,0.006,0.037,SWING:LIFT,0.0842,0.2453,0.0169,0,0.002,0.017,0.003,STANCE,-0.5872,0.0160,0.0145,1,1.717,2.940,2.587,STANCE,-0.0248,-0.2044,0.1086,0,0.010,0.007,0.003,STANCE,-0.3763,-0.2594,0.0532,0,0.002,0.017,0.009,STANCE
5.471,600,7,-0.2840,0.2244,0.1231,-0.0310,-0.0040,1.7183,0.0712,-0.0587,0.0869,0.9629,0.1775,-0.1534,0.140,0.000,0.0000,0.0000,-0.1203,0.6098,0.0165,0,0.067,0.081,0.118,STANCE,-0.5098,0.5211,0.0409,0,0.229,0.080,0.110,SWING:LIFT,0.0855,0.2441,0.0244,0,0.140,0.131,0.047,STANCE,-0.5865,0.0169,0.0144,1,0.026,0.679,0.675,STANCE,-0.0256,-0.2061,0.1059,0,0.102,0.027,0.015,STANCE,-0.3764,-0.2588,0.0476,0,0.054,0.065,0.012,STANCE
5.491,604,7,-0.2827,0.2237,0.1234,-0.0245,-0.0168,1.7151,0.0954,-0.0280,-0.0376,0.5615,0.6127,-0.1922,0.140,0.000,0.0000,0.0000,-0.1220,0.6024,0.0175,0,0.006,0.022,0.016,STANCE,-0.5109,0.5288,0.0606,0,0.251,0.097,0.091,SWING:LOWER,0.0864,0.2420,0.0235,0,0.061,0.021,0.003,STANCE,-0.5863,0.0169,0.0144,1,0.384,0.123,0.086,STANCE,-0.0262,-0.2075,0.0998,0,0.017,0.024,0.007,STANCE,-0.3768,-0.2584,0.0431,0,0.021,0.041,0.012,STANCE
5.545,608,7,-0.2808,0.2234,0.1216,-0.0119,-0.0272,1.7118,0.1227,-0.0166,-0.1659,0.7015,1.1201,-0.1699,0.140,0.000,0.0000,0.0000,-0.1205,0.6001,0.0170,0,0.004,0.019,0.004,STANCE,-0.5119,0.5419,0.0792,0,0.142,0.194,0.018,SWING:LOWER,0.0873,0.2399,0.0176,0,0.048,0.002,0.000,STANCE,-0.5862,0.0169,0.0144,0,0.091,0.002,0.002,STANCE,-0.0263,-0.2086,0.0913,0,0.016,0.027,0.008,STANCE,-0.3770,-0.2577,0.0385,0,0.053,0.012,0.004,STANCE
5.565,612,7,-0.2799,0.2241,0.1204,-0.0058,-0.0334,1.7112,-0.0080,0.0783,-0.0027,-0.0156,-0.0574,-0.0031,0.140,0.000,0.0000,0.0000,-0.1199,0.5996,0.0175,0,0.013,0.060,0.008,STANCE,-0.5094,0.5478,0.0722,0,0.117,0.157,0.039,SWING:LOWER,0.0875,0.2394,0.0137,1,0.011,0.062,0.298,STANCE,-0.5860,0.0167,0.0143,1,0.334,0.083,0.865,STANCE,-0.0262,-0.2083,0.0844,0,0.024,0.029,0.009,STANCE,-0.3766,-0.2566,0.0346,0,0.033,0.013,0.002,STANCE
5.618,616,7,-0.2801,0.2258,0.1198,-0.0054,-0.0315,1.7111,-0.0079,0.1186,-0.0510,-0.3035,-0.0117,-0.0213,0.140,0.000,0.0000,0.0000,-0.1201,0.5996,0.0180,0,0.001,0.101,0.029,STANCE,-0.5083,0.5549,0.0603,0,0.212,0.186,0.064,SWING:LOWER,0.0875,0.2395,0.0138,1,1.474,0.379,1.686,STANCE,-0.5859,0.0167,0.0143,1,1.986,0.077,0.769,STANCE,-0.0268,-0.2069,0.0846,0,0.017,0.196,0.054,STANCE,-0.3765,-0.2552,0.0348,0,0.018,0.150,0.041,STANCE
5.639,620,7,-0.2803,0.2282,0.1187,-0.0048,-0.0240,1.7108,-0.0185,0.1523,-0.0818,-0.6202,-0.1075,-0.0170,0.140,0.000,0.0000,0.0000,-0.1202,0.5998,0.0161,0,0.002,0.089,0.026,STANCE,-0.5071,0.5628,0.0462,0,0.223,0.189,0.075,SWING:LOWER,0.0874,0.2396,0.0138,1,1.336,0.207,1.402,STANCE,-0.5859,0.0169,0.0143,1,1.748,0.241,0.424,STANCE,-0.0274,-0.2049,0.0860,0,0.023,0.191,0.053,STANCE,-0.3764,-0.2533,0.0367,0,0.023,0.142,0.040,STANCE
5.691,624,7,-0.2804,0.2303,0.1177,-0.0035,-0.0189,1.7107,0.0241,0.1057,-0.0729,-0.1777,0.1580,-0.0280,0.140,0.000,0.0000,0.0000,-0.1204,0.5998,0.0148,1,1.098,1.806,1.451,STANCE,-0.5054,0.5698,0.0322,0,0.120,0.044,0.102,SWING:LOWER,0.0873,0.2396,0.0143,0,0.059,0.076,0.007,STANCE,-0.5858,0.0170,0.0143,1,1.094,1.572,0.526,STANCE,-0.0279,-0.2031,0.0873,0,0.035,0.021,0.006,STANCE,-0.3762,-0.2516,0.0383,0,0.001,0.010,0.002,STANCE
5.713,628,7,-0.2800,0.2323,0.1165,-0.0002,-0.0170,1.7105,0.0168,0.1061,-0.0588,-0.1202,0.0867,-0.0555,0.140,0.000,0.0000,0.0000,-0.1205,0.5998,0.0150,1,2.760,1.390,0.330,STANCE,-0.5031,0.5761,0.0195,0,0.098,0.088,0.089,SWING:LOWER,0.0873,0.2397,0.0144,1,1.611,0.633,0.405,STANCE,-0.5857,0.0170,0.0143,1,0.005,2.940,2.548,STANCE,-0.0280,-0.2013,0.0859,0,0.135,0.102,0.029,STANCE,-0.3757,-0.2498,0.0383,0,0.120,0.003,0.001,STANCE
5.763,632,7,-0.2794,0.2323,0.1171,0.0049,-0.0286,1.7098,0.0485,-0.0193,0.0745,0.6384,0.2595,-0.1224,0.140,0.000,0.0000,0.0000,-0.1210,0.5994,0.0209,0,0.145,0.061,0.020,SWING:LIFT,-0.5031,0.5779,0.0169,0,0.719,0.064,0.108,STANCE,0.0873,0.2395,0.0143,1,2.940,0.637,0.979,STANCE,-0.5854,0.0170,0.0143,1,1.545,1.591,1.272,STANCE,-0.0281,-0.2010,0.0804,0,0.226,0.054,0.011,STANCE,-0.3754,-0.2487,0.0347,0,0.133,0.035,0.008,STANCE
5.784,636,7,-0.2792,0.2330,0.1183,0.0067,-0.0372,1.7100,0.0008,0.0566,0.0412,0.2362,0.0886,-0.0091,0.140,0.000,0.0000,0.0000,-0.1267,0.5994,0.0362,0,0.323,0.036,0.121,SWING:LIFT,-0.5118,0.5715,0.0332,0,0.120,0.007,0.125,STANCE,0.0873,0.2394,0.0143,1,0.731,0.840,0.712,STANCE,-0.5853,0.0170,0.0144,1,0.011,0.893,0.791,STANCE,-0.0284,-0.2001,0.0762,0,0.008,0.168,0.048,STANCE,-0.3751,-0.2473,0.0316,0,0.018,0.141,0.040,STANCE
5.835,640,7,-0.2793,0.2345,0.1185,0.0071,-0.0374,1.7096,-0.0093,0.0955,-0.0085,-0.1717,-0.0384,-0.0245,0.140,0.000,0.0000,0.0000,-0.1349,0.6008,0.0485,0,0.178,0.082,0.087,SWING:LOWER,-0.5114,0.5692,0.0452,0,0.031,0.360,0.209,STANCE,0.0873,0.2394,0.0143,1,1.178,0.799,0.497,STANCE,-0.5852,0.0171,0.0144,1,0.821,0.749,0.544,STANCE,-0.0289,-0.1988,0.0751,0,0.012,0.138,0.040,STANCE,-0.3750,-0.2457,0.0310,0,0.008,0.113,0.032,STANCE
5.856,644,7,-0.2795,0.2364,0.1182,0.0068,-0.0333,1.7092,-0.0135,0.1127,-0.0308,-0.3231,-0.0795,-0.0212,0.140,0.000,0.0000,0.0000,-0.1307,0.6115,0.0623,0,0.097,0.136,0.016,SWING:LOWER,-0.5085,0.5643,0.0454,0,0.017,0.138,0.139,STANCE,0.0872,0.2394,0.0143,1,0.922,0.515,0.069,STANCE,-0.5852,0.0173,0.0144,1,0.876,0.887,0.655,STANCE,-0.0295,-0.1972,0.0758,0,0.017,0.148,0.043,STANCE,-0.3749,-0.2440,0.0320,0,0.013,0.121,0.034,STANCE
8.096,648,7,-0.2797,0.2386,0.1177,0.0064,-0.0278,1.7089,-0.0191,0.1334,-0.0553,-0.4895,-0.1283,-0.0166,0.140,0.000,0.0000,0.0000,-0.1267,0.6176,0.0522,0,0.117,0.154,0.079,SWING:LOWER,-0.5050,0.5585,0.0417,0,0.012,0.061,0.040,STANCE,0.0872,0.2395,0.0143,1,0.784,0.473,0.055,STANCE,-0.5852,0.0174,0.0144,1,0.804,0.769,0.565,STANCE,-0.0301,-0.1955,0.0770,0,0.009,0.171,0.049,STANCE,-0.3748,-0.2423,0.0333,0,0.007,0.137,0.039,STANCE
8.117,652,7,-0.2802,0.2413,0.1164,0.0052,-0.0171,1.7087,-0.0307,0.1711,-0.0996,-0.8003,-0.2269,-0.0127,0.140,0.000,0.0000,0.0000,-0.1230,0.6225,0.0367,0,0.113,0.158,0.078,SWING:LOWER,-0.5044,0.5578,0.0374,0,0.013,0.111,0.024,STANCE,0.0871,0.2397,0.0143,1,0.896,0.467,0.096,STANCE,-0.5851,0.0176,0.0144,1,0.921,0.766,0.546,STANCE,-0.0309,-0.1933,0.0801,0,0.012,0.171,0.048,STANCE,-0.3747,-0.2403,0.0363,0,0.008,0.136,0.038,STANCE
8.171,656,7,-0.2808,0.2447,0.1143,0.0031,-0.0011,1.7086,-0.0427,0.2087,-0.1459,-1.1062,-0.3285,-0.0096,0.140,0.000,0.0000,0.0000,-0.1196,0.6265,0.0185,0,0.104,0.167,0.075,SWING:LOWER,-0.5045,0.5582,0.0306,0,0.017,0.110,0.022,STANCE,0.0870,0.2399,0.0142,1,1.013,0.408,0.187,STANCE,-0.5852,0.0179,0.0144,1,1.036,0.714,0.450,STANCE,-0.0317,-0.1907,0.0853,0,0.015,0.169,0.047,STANCE,-0.3748,-0.2382,0.0411,0,0.012,0.136,0.037,STANCE
8.192,660,7,-0.2811,0.2466,0.1138,0.0019,0.0048,1.7069,0.0054,0.0827,-0.0480,-0.3504,-0.1014,-0.0793,0.140,0.000,0.0000,0.0000,-0.1244,0.6287,0.0170,0,0.305,0.058,0.111,STANCE,-0.5050,0.5569,0.0317,0,0.097,0.068,0.113,SWING:LIFT,0.0869,0.2392,0.0154,0,0.299,0.018,0.014,STANCE,-0.5854,0.0183,0.0145,1,1.403,0.017,0.619,STANCE,-0.0331,-0.1892,0.0883,0,0.332,0.063,0.016,STANCE,-0.3755,-0.2364,0.0438,0,0.293,0.066,0.018,STANCE
