t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
1.536,176,7,-0.0011,0.0004,0.1176,-0.0001,-0.0001,0.0002,0.0002,-0.0000,-0.0001,0.0004,0.0014,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.019,0.158,0.156,STANCE,0.2997,0.1900,0.0145,1,0.386,0.131,0.678,STANCE,-0.0143,-0.3436,0.0146,1,0.336,0.006,0.317,STANCE,0.0330,0.3444,0.0144,1,0.586,0.052,0.546,STANCE,-0.2809,-0.1891,0.0145,1,0.331,0.550,1.457,STANCE,-0.3286,0.1898,0.0144,1,0.344,0.047,0.325,STANCE
1.593,180,7,-0.0011,0.0004,0.1176,-0.0001,-0.0000,0.0002,0.0001,-0.0000,-0.0001,0.0004,0.0013,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.019,0.158,0.157,STANCE,0.2997,0.1900,0.0145,1,0.387,0.130,0.678,STANCE,-0.0143,-0.3436,0.0146,1,0.335,0.007,0.318,STANCE,0.0330,0.3444,0.0144,1,0.584,0.052,0.545,STANCE,-0.2809,-0.1891,0.0145,1,0.331,0.549,1.456,STANCE,-0.3286,0.1898,0.0144,1,0.344,0.047,0.324,STANCE
1.615,184,7,-0.0011,0.0004,0.1176,-0.0001,-0.0000,0.0002,0.0001,-0.0000,-0.0001,0.0004,0.0012,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.019,0.158,0.157,STANCE,0.2997,0.1900,0.0145,1,0.387,0.130,0.678,STANCE,-0.0143,-0.3436,0.0146,1,0.335,0.008,0.319,STANCE,0.0330,0.3444,0.0144,1,0.583,0.052,0.544,STANCE,-0.2809,-0.1891,0.0145,1,0.330,0.549,1.457,STANCE,-0.3286,0.1898,0.0144,1,0.345,0.046,0.323,STANCE
1.668,188,7,-0.0011,0.0004,0.1176,-0.0001,0.0000,0.0002,0.0001,-0.0000,-0.0001,0.0004,0.0011,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.019,0.158,0.158,STANCE,0.2997,0.1900,0.0145,1,0.388,0.130,0.678,STANCE,-0.0143,-0.3436,0.0146,1,0.335,0.009,0.319,STANCE,0.0330,0.3444,0.0144,1,0.583,0.052,0.543,STANCE,-0.2809,-0.1891,0.0146,1,0.330,0.549,1.457,STANCE,-0.3286,0.1898,0.0144,1,0.345,0.046,0.323,STANCE
1.689,192,7,-0.0011,0.0004,0.1176,-0.0001,0.0000,0.0002,0.0001,-0.0000,-0.0001,0.0003,0.0010,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.018,0.158,0.158,STANCE,0.2997,0.1900,0.0145,1,0.388,0.129,0.677,STANCE,-0.0143,-0.3436,0.0146,1,0.335,0.010,0.320,STANCE,0.0330,0.3444,0.0144,1,0.583,0.052,0.542,STANCE,-0.2809,-0.1891,0.0146,1,0.329,0.549,1.457,STANCE,-0.3286,0.1898,0.0144,1,0.346,0.046,0.323,STANCE
1.742,196,7,-0.0011,0.0004,0.1176,-0.0001,0.0000,0.0002,0.0001,-0.0000,-0.0001,0.0003,0.0010,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.017,0.158,0.158,STANCE,0.2997,0.1900,0.0145,1,0.388,0.129,0.677,STANCE,-0.0143,-0.3436,0.0146,1,0.336,0.011,0.320,STANCE,0.0330,0.3444,0.0144,1,0.583,0.052,0.542,STANCE,-0.2809,-0.1891,0.0146,1,0.329,0.549,1.458,STANCE,-0.3286,0.1898,0.0145,1,0.347,0.046,0.323,STANCE
1.764,200,7,-0.0011,0.0004,0.1176,-0.0001,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0003,0.0009,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.016,0.159,0.158,STANCE,0.2997,0.1900,0.0145,1,0.388,0.128,0.676,STANCE,-0.0143,-0.3436,0.0146,1,0.337,0.012,0.321,STANCE,0.0330,0.3444,0.0144,1,0.583,0.052,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.329,0.549,1.458,STANCE,-0.3286,0.1898,0.0145,1,0.348,0.046,0.323,STANCE
1.818,204,7,-0.0010,0.0004,0.1176,-0.0001,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0003,0.0008,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.015,0.160,0.158,STANCE,0.2997,0.1900,0.0145,1,0.388,0.128,0.676,STANCE,-0.0143,-0.3436,0.0146,1,0.338,0.013,0.321,STANCE,0.0330,0.3444,0.0144,1,0.584,0.052,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.329,0.549,1.459,STANCE,-0.3286,0.1898,0.0145,1,0.349,0.046,0.323,STANCE
1.840,208,7,-0.0010,0.0004,0.1176,-0.0001,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0003,0.0007,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.014,0.160,0.158,STANCE,0.2997,0.1900,0.0145,1,0.388,0.127,0.675,STANCE,-0.0143,-0.3436,0.0146,1,0.339,0.014,0.321,STANCE,0.0330,0.3444,0.0144,1,0.584,0.052,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.329,0.549,1.460,STANCE,-0.3286,0.1898,0.0145,1,0.351,0.047,0.324,STANCE
1.896,212,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0003,0.0007,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0146,1,0.012,0.161,0.158,STANCE,0.2997,0.1900,0.0145,1,0.387,0.126,0.674,STANCE,-0.0143,-0.3436,0.0146,1,0.341,0.015,0.321,STANCE,0.0330,0.3444,0.0144,1,0.585,0.052,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.330,0.549,1.461,STANCE,-0.3286,0.1898,0.0145,1,0.352,0.047,0.325,STANCE
1.917,216,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0003,0.0006,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.011,0.162,0.158,STANCE,0.2997,0.1900,0.0145,1,0.387,0.126,0.673,STANCE,-0.0143,-0.3436,0.0146,1,0.342,0.016,0.322,STANCE,0.0330,0.3444,0.0144,1,0.586,0.052,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.330,0.549,1.462,STANCE,-0.3286,0.1898,0.0145,1,0.354,0.048,0.325,STANCE
1.970,220,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0006,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.009,0.163,0.157,STANCE,0.2997,0.1900,0.0144,1,0.386,0.125,0.672,STANCE,-0.0143,-0.3436,0.0146,1,0.344,0.017,0.322,STANCE,0.0330,0.3444,0.0144,1,0.588,0.053,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.331,0.549,1.463,STANCE,-0.3286,0.1898,0.0145,1,0.355,0.049,0.326,STANCE
1.992,224,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0005,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.007,0.164,0.157,STANCE,0.2997,0.1900,0.0144,1,0.386,0.124,0.671,STANCE,-0.0143,-0.3436,0.0146,1,0.346,0.018,0.322,STANCE,0.0330,0.3444,0.0144,1,0.589,0.053,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.331,0.549,1.464,STANCE,-0.3286,0.1898,0.0145,1,0.357,0.049,0.327,STANCE
2.048,228,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0004,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.005,0.165,0.156,STANCE,0.2997,0.1900,0.0144,1,0.385,0.123,0.670,STANCE,-0.0143,-0.3436,0.0146,1,0.347,0.019,0.322,STANCE,0.0330,0.3444,0.0144,1,0.590,0.053,0.539,STANCE,-0.2809,-0.1891,0.0146,1,0.332,0.550,1.465,STANCE,-0.3286,0.1898,0.0145,1,0.359,0.050,0.328,STANCE
2.069,232,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0004,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.003,0.166,0.155,STANCE,0.2997,0.1900,0.0144,1,0.384,0.123,0.669,STANCE,-0.0143,-0.3436,0.0146,1,0.349,0.020,0.322,STANCE,0.0330,0.3444,0.0144,1,0.592,0.053,0.539,STANCE,-0.2809,-0.1891,0.0146,1,0.332,0.550,1.466,STANCE,-0.3286,0.1898,0.0145,1,0.360,0.051,0.329,STANCE
2.124,236,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0004,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.001,0.168,0.155,STANCE,0.2997,0.1900,0.0144,1,0.384,0.122,0.667,STANCE,-0.0143,-0.3436,0.0146,1,0.352,0.021,0.322,STANCE,0.0330,0.3444,0.0144,1,0.594,0.054,0.539,STANCE,-0.2809,-0.1891,0.0146,1,0.333,0.550,1.468,STANCE,-0.3286,0.1898,0.0145,1,0.362,0.052,0.331,STANCE
2.146,240,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0003,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.001,0.169,0.154,STANCE,0.2997,0.1900,0.0144,1,0.383,0.121,0.666,STANCE,-0.0143,-0.3436,0.0146,1,0.354,0.022,0.322,STANCE,0.0330,0.3444,0.0144,1,0.595,0.054,0.539,STANCE,-0.2809,-0.1891,0.0146,1,0.334,0.550,1.469,STANCE,-0.3286,0.1898,0.0145,1,0.364,0.053,0.332,STANCE
2.197,244,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0003,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.003,0.170,0.153,STANCE,0.2997,0.1900,0.0144,1,0.382,0.120,0.665,STANCE,-0.0143,-0.3436,0.0146,1,0.356,0.023,0.322,STANCE,0.0330,0.3444,0.0144,1,0.597,0.054,0.539,STANCE,-0.2809,-0.1891,0.0146,1,0.334,0.551,1.470,STANCE,-0.3286,0.1898,0.0145,1,0.366,0.055,0.333,STANCE
2.219,248,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0002,0.0002,0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.005,0.172,0.153,STANCE,0.2997,0.1900,0.0144,1,0.381,0.119,0.663,STANCE,-0.0143,-0.3436,0.0146,1,0.358,0.023,0.321,STANCE,0.0330,0.3444,0.0144,1,0.599,0.055,0.539,STANCE,-0.2809,-0.1891,0.0146,1,0.335,0.551,1.472,STANCE,-0.3286,0.1898,0.0145,1,0.367,0.056,0.334,STANCE
2.275,252,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0001,0.0002,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.007,0.173,0.152,STANCE,0.2997,0.1900,0.0144,1,0.380,0.118,0.662,STANCE,-0.0143,-0.3436,0.0146,1,0.361,0.024,0.321,STANCE,0.0330,0.3444,0.0144,1,0.601,0.055,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.336,0.551,1.473,STANCE,-0.3286,0.1898,0.0145,1,0.369,0.057,0.336,STANCE
2.296,256,7,-0.0010,0.0004,0.1176,-0.0000,0.0001,0.0002,0.0001,-0.0000,-0.0001,0.0001,0.0002,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.008,0.174,0.151,STANCE,0.2997,0.1900,0.0144,1,0.379,0.117,0.661,STANCE,-0.0143,-0.3436,0.0146,1,0.363,0.025,0.321,STANCE,0.0330,0.3444,0.0144,1,0.603,0.055,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.337,0.552,1.475,STANCE,-0.3286,0.1898,0.0145,1,0.371,0.058,0.337,STANCE
2.352,260,7,-0.0010,0.0004,0.1176,-0.0000,0.0002,0.0002,0.0001,-0.0000,-0.0001,0.0001,0.0002,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.010,0.176,0.150,STANCE,0.2997,0.1900,0.0144,1,0.378,0.116,0.659,STANCE,-0.0143,-0.3436,0.0146,1,0.365,0.026,0.321,STANCE,0.0330,0.3444,0.0144,1,0.605,0.056,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.338,0.552,1.476,STANCE,-0.3286,0.1898,0.0145,1,0.372,0.059,0.338,STANCE
2.374,264,7,-0.0010,0.0004,0.1176,-0.0000,0.0002,0.0002,0.0001,-0.0000,-0.0001,0.0001,0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.011,0.177,0.149,STANCE,0.2997,0.1900,0.0144,1,0.377,0.115,0.658,STANCE,-0.0143,-0.3436,0.0146,1,0.367,0.027,0.321,STANCE,0.0330,0.3444,0.0144,1,0.606,0.056,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.339,0.553,1.478,STANCE,-0.3286,0.1898,0.0145,1,0.374,0.060,0.340,STANCE
2.432,268,7,-0.0010,0.0004,0.1176,-0.0000,0.0002,0.0002,0.0001,-0.0000,-0.0001,0.0001,0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.012,0.178,0.148,STANCE,0.2997,0.1900,0.0144,1,0.376,0.114,0.656,STANCE,-0.0143,-0.3436,0.0146,1,0.370,0.028,0.321,STANCE,0.0330,0.3444,0.0144,1,0.608,0.056,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.340,0.553,1.480,STANCE,-0.3286,0.1898,0.0145,1,0.375,0.062,0.341,STANCE
2.453,272,7,-0.0010,0.0004,0.1176,-0.0000,0.0002,0.0002,0.0001,-0.0000,-0.0001,0.0001,0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.013,0.180,0.147,STANCE,0.2997,0.1900,0.0144,1,0.375,0.113,0.655,STANCE,-0.0143,-0.3436,0.0146,1,0.372,0.029,0.321,STANCE,0.0330,0.3444,0.0144,1,0.610,0.056,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.341,0.554,1.481,STANCE,-0.3286,0.1898,0.0145,1,0.377,0.063,0.343,STANCE
2.509,276,7,-0.0010,0.0004,0.1176,0.0000,0.0002,0.0002,0.0000,-0.0000,-0.0001,0.0001,0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.014,0.181,0.146,STANCE,0.2997,0.1900,0.0144,1,0.374,0.112,0.653,STANCE,-0.0143,-0.3436,0.0146,1,0.374,0.030,0.321,STANCE,0.0330,0.3444,0.0144,1,0.612,0.057,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.342,0.554,1.483,STANCE,-0.3286,0.1898,0.0145,1,0.378,0.064,0.344,STANCE
2.531,280,7,-0.0010,0.0004,0.1176,0.0000,0.0002,0.0002,0.0000,-0.0000,-0.0001,0.0001,0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.015,0.183,0.145,STANCE,0.2997,0.1900,0.0144,1,0.373,0.111,0.652,STANCE,-0.0143,-0.3436,0.0146,1,0.377,0.030,0.321,STANCE,0.0330,0.3444,0.0144,1,0.614,0.057,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.343,0.555,1.485,STANCE,-0.3286,0.1898,0.0145,1,0.380,0.065,0.345,STANCE
2.585,284,7,-0.0010,0.0004,0.1176,0.0000,0.0002,0.0002,0.0000,-0.0000,-0.0001,0.0001,0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.017,0.184,0.144,STANCE,0.2997,0.1900,0.0144,1,0.372,0.110,0.650,STANCE,-0.0143,-0.3436,0.0146,1,0.379,0.031,0.321,STANCE,0.0330,0.3444,0.0144,1,0.616,0.057,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.344,0.555,1.486,STANCE,-0.3286,0.1898,0.0145,1,0.381,0.066,0.347,STANCE
2.607,288,7,-0.0010,0.0004,0.1176,0.0000,0.0002,0.0002,0.0000,-0.0000,-0.0001,0.0001,-0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.018,0.185,0.143,STANCE,0.2997,0.1900,0.0144,1,0.370,0.109,0.649,STANCE,-0.0143,-0.3436,0.0146,1,0.381,0.032,0.320,STANCE,0.0330,0.3444,0.0144,1,0.618,0.058,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.345,0.556,1.488,STANCE,-0.3286,0.1898,0.0145,1,0.383,0.068,0.348,STANCE
2.657,292,7,-0.0010,0.0004,0.1176,0.0000,0.0002,0.0002,0.0000,-0.0000,-0.0001,0.0001,-0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0145,1,0.019,0.187,0.142,STANCE,0.2997,0.1900,0.0144,1,0.369,0.108,0.647,STANCE,-0.0143,-0.3436,0.0146,1,0.383,0.033,0.320,STANCE,0.0330,0.3444,0.0144,1,0.620,0.058,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.347,0.556,1.489,STANCE,-0.3286,0.1898,0.0145,1,0.384,0.069,0.349,STANCE
2.679,296,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0001,0.0001,-0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.020,0.188,0.141,STANCE,0.2997,0.1900,0.0144,1,0.368,0.107,0.646,STANCE,-0.0143,-0.3436,0.0146,1,0.386,0.033,0.320,STANCE,0.0330,0.3444,0.0144,1,0.622,0.058,0.540,STANCE,-0.2809,-0.1891,0.0146,1,0.348,0.557,1.491,STANCE,-0.3286,0.1898,0.0145,1,0.385,0.070,0.351,STANCE
2.732,300,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0001,0.0001,-0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.021,0.189,0.140,STANCE,0.2997,0.1900,0.0144,1,0.367,0.107,0.644,STANCE,-0.0143,-0.3436,0.0146,1,0.388,0.034,0.320,STANCE,0.0330,0.3444,0.0144,1,0.624,0.059,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.349,0.557,1.492,STANCE,-0.3286,0.1898,0.0145,1,0.387,0.071,0.352,STANCE
2.754,304,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0001,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.022,0.191,0.139,STANCE,0.2997,0.1900,0.0144,1,0.366,0.106,0.643,STANCE,-0.0143,-0.3436,0.0146,1,0.390,0.034,0.320,STANCE,0.0330,0.3444,0.0144,1,0.626,0.059,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.350,0.558,1.494,STANCE,-0.3286,0.1898,0.0145,1,0.388,0.072,0.354,STANCE
2.809,308,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0001,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.023,0.192,0.138,STANCE,0.2997,0.1900,0.0144,1,0.365,0.105,0.642,STANCE,-0.0143,-0.3436,0.0146,1,0.392,0.035,0.320,STANCE,0.0330,0.3444,0.0144,1,0.628,0.059,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.351,0.559,1.495,STANCE,-0.3286,0.1898,0.0145,1,0.389,0.073,0.355,STANCE
2.830,312,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.024,0.193,0.137,STANCE,0.2997,0.1900,0.0144,1,0.364,0.104,0.640,STANCE,-0.0143,-0.3436,0.0146,1,0.394,0.035,0.320,STANCE,0.0330,0.3444,0.0144,1,0.630,0.059,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.352,0.559,1.497,STANCE,-0.3286,0.1898,0.0145,1,0.391,0.074,0.356,STANCE
2.880,316,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.025,0.194,0.136,STANCE,0.2997,0.1900,0.0144,1,0.363,0.103,0.639,STANCE,-0.0143,-0.3436,0.0146,1,0.396,0.035,0.319,STANCE,0.0330,0.3444,0.0144,1,0.631,0.060,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.353,0.560,1.498,STANCE,-0.3286,0.1898,0.0145,1,0.392,0.076,0.358,STANCE
2.902,320,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.026,0.195,0.135,STANCE,0.2997,0.1900,0.0144,1,0.361,0.102,0.638,STANCE,-0.0143,-0.3436,0.0146,1,0.398,0.036,0.319,STANCE,0.0330,0.3444,0.0144,1,0.633,0.060,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.355,0.561,1.499,STANCE,-0.3286,0.1898,0.0145,1,0.393,0.077,0.359,STANCE
2.958,324,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.027,0.196,0.135,STANCE,0.2997,0.1900,0.0144,1,0.360,0.101,0.637,STANCE,-0.0143,-0.3436,0.0145,1,0.400,0.036,0.319,STANCE,0.0330,0.3444,0.0144,1,0.635,0.060,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.356,0.562,1.501,STANCE,-0.3286,0.1898,0.0145,1,0.394,0.078,0.360,STANCE
2.980,328,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.028,0.196,0.134,STANCE,0.2997,0.1900,0.0144,1,0.359,0.100,0.636,STANCE,-0.0143,-0.3436,0.0145,1,0.402,0.036,0.319,STANCE,0.0330,0.3444,0.0144,1,0.636,0.060,0.541,STANCE,-0.2809,-0.1891,0.0146,1,0.357,0.562,1.502,STANCE,-0.3286,0.1898,0.0145,1,0.395,0.079,0.362,STANCE
3.037,332,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.029,0.197,0.133,STANCE,0.2997,0.1900,0.0144,1,0.358,0.100,0.634,STANCE,-0.0143,-0.3436,0.0145,1,0.404,0.036,0.319,STANCE,0.0330,0.3444,0.0144,1,0.638,0.060,0.542,STANCE,-0.2809,-0.1891,0.0146,1,0.358,0.563,1.503,STANCE,-0.3286,0.1898,0.0145,1,0.397,0.080,0.363,STANCE
3.059,336,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.029,0.198,0.132,STANCE,0.2997,0.1900,0.0144,1,0.357,0.099,0.633,STANCE,-0.0143,-0.3436,0.0145,1,0.405,0.036,0.319,STANCE,0.0330,0.3444,0.0144,1,0.640,0.060,0.542,STANCE,-0.2809,-0.1891,0.0146,1,0.359,0.564,1.505,STANCE,-0.3286,0.1898,0.0145,1,0.398,0.081,0.364,STANCE
3.114,340,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,-0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.030,0.199,0.131,STANCE,0.2997,0.1900,0.0144,1,0.356,0.098,0.632,STANCE,-0.0143,-0.3436,0.0145,1,0.407,0.036,0.318,STANCE,0.0330,0.3444,0.0144,1,0.641,0.061,0.542,STANCE,-0.2809,-0.1891,0.0146,1,0.360,0.565,1.506,STANCE,-0.3286,0.1898,0.0145,1,0.399,0.082,0.365,STANCE
3.136,344,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,-0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.031,0.200,0.131,STANCE,0.2997,0.1900,0.0144,1,0.355,0.097,0.631,STANCE,-0.0143,-0.3436,0.0145,1,0.409,0.036,0.318,STANCE,0.0330,0.3444,0.0144,1,0.643,0.061,0.542,STANCE,-0.2809,-0.1891,0.0146,1,0.361,0.566,1.507,STANCE,-0.3286,0.1898,0.0145,1,0.400,0.083,0.367,STANCE
3.191,348,7,-0.0010,0.0004,0.1176,0.0000,0.0001,0.0002,0.0000,-0.0000,-0.0000,-0.0000,-0.0001,-0.0000,0.000,0.000,0.0000,0.0000,0.3473,-0.1890,0.0144,1,0.032,0.201,0.130,STANCE,0.2997,0.1900,0.0144,1,0.354,0.097,0.630,STANCE,-0.0143,-0.3436,0.0145,1,0.411,0.036,0.318,STANCE,0.0330,0.3444,0.0144,1,0.644,0.061,0.542,STANCE,-0.2809,-0.1891,0.0146,1,0.362,0.566,1.508,STANCE,-0.3286,0.1898,0.0145,1,0.401,0.084,0.368,STANCE
