t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_force,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_force,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_force,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_force,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_force,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_force,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
0.261,44,tripod,0.0003,0.0032,0.1345,0.0004,-0.0001,0.0018,-0.0000,0.0003,-0.0004,-0.0017,0.0001,-0.0239,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.472,0.440,0.117,STANCE,0.2976,0.1946,0.0146,1,1.93,0.309,0.974,0.816,STANCE,0.0023,-0.3408,0.0143,1,2.17,0.427,0.839,0.600,STANCE,-0.0017,0.3473,0.0146,1,2.03,0.338,0.677,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.493,1.102,0.905,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.503,1.037,0.863,STANCE
0.283,48,tripod,0.0003,0.0032,0.1345,0.0004,-0.0001,0.0013,-0.0000,0.0002,-0.0004,-0.0015,0.0000,-0.0183,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.473,0.436,0.112,STANCE,0.2976,0.1946,0.0146,1,1.92,0.308,0.973,0.815,STANCE,0.0023,-0.3408,0.0143,1,2.17,0.426,0.839,0.600,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.343,0.678,0.428,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.493,1.101,0.904,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.503,1.035,0.862,STANCE
0.317,52,tripod,0.0003,0.0032,0.1345,0.0003,-0.0001,0.0010,-0.0000,0.0002,-0.0004,-0.0014,0.0001,-0.0140,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.478,0.431,0.105,STANCE,0.2976,0.1946,0.0146,1,1.91,0.401,0.971,0.815,STANCE,0.0023,-0.3408,0.0143,1,2.17,0.407,0.837,0.598,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.357,0.680,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.482,1.101,0.906,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.511,1.036,0.861,STANCE
0.338,56,tripod,0.0003,0.0032,0.1345,0.0003,-0.0001,0.0008,-0.0000,0.0002,-0.0004,-0.0013,-0.0000,-0.0107,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.478,0.433,0.108,STANCE,0.2976,0.1946,0.0146,1,1.91,0.420,0.969,0.813,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.425,0.837,0.598,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.397,0.679,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.492,1.100,0.904,STANCE,-0.2992,0.1911,0.0145,1,2.07,0.508,1.039,0.864,STANCE
0.368,60,tripod,0.0003,0.0033,0.1345,0.0003,-0.0001,0.0006,-0.0001,0.0002,-0.0003,-0.0012,0.0000,-0.0084,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.477,0.437,0.112,STANCE,0.2976,0.1946,0.0145,1,1.93,0.444,0.973,0.814,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.453,0.837,0.599,STANCE,-0.0017,0.3473,0.0146,1,2.04,0.435,0.677,0.427,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.501,1.097,0.900,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.504,1.034,0.860,STANCE
0.389,64,tripod,0.0003,0.0033,0.1345,0.0003,-0.0001,0.0005,-0.0000,0.0002,-0.0003,-0.0011,0.0001,-0.0065,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.476,0.436,0.112,STANCE,0.2976,0.1946,0.0145,1,1.92,0.445,0.970,0.811,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.463,0.837,0.599,STANCE,-0.0017,0.3473,0.0145,1,2.04,0.451,0.677,0.427,STANCE,-0.2970,-0.1880,0.0144,1,2.23,0.501,1.099,0.902,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.504,1.036,0.862,STANCE
0.423,68,tripod,0.0003,0.0033,0.1345,0.0003,-0.0001,0.0004,0.0000,0.0002,-0.0003,-0.0010,0.0001,-0.0049,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.477,0.435,0.110,STANCE,0.2976,0.1946,0.0145,1,1.92,0.446,0.970,0.811,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.463,0.838,0.601,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.453,0.676,0.425,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.504,1.097,0.900,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.503,1.035,0.861,STANCE
0.446,72,tripod,0.0003,0.0033,0.1345,0.0002,-0.0001,0.0003,0.0000,0.0002,-0.0003,-0.0009,0.0000,-0.0036,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.482,0.434,0.108,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.972,0.812,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.454,0.839,0.603,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.462,0.675,0.423,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.541,1.093,0.897,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.506,1.036,0.861,STANCE
0.480,76,tripod,0.0003,0.0033,0.1345,0.0002,-0.0001,0.0002,0.0000,0.0001,-0.0002,-0.0010,0.0000,-0.0028,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.491,0.433,0.107,STANCE,0.2976,0.1946,0.0145,1,1.93,0.445,0.972,0.813,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.437,0.839,0.603,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.486,0.674,0.421,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.631,1.094,0.899,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.512,1.034,0.859,STANCE
0.501,80,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0002,0.0001,0.0001,-0.0002,-0.0007,-0.0000,-0.0019,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.490,0.431,0.105,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.972,0.813,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.439,0.838,0.601,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.490,0.676,0.423,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.632,1.096,0.901,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.512,1.032,0.858,STANCE
0.529,84,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0001,0.0000,0.0001,-0.0002,-0.0007,-0.0000,-0.0014,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.486,0.429,0.103,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.974,0.814,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.432,0.836,0.600,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.490,0.678,0.425,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.637,1.095,0.899,STANCE,-0.2992,0.1911,0.0145,1,2.06,0.512,1.031,0.857,STANCE
0.551,88,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0001,0.0000,0.0001,-0.0002,-0.0006,-0.0000,-0.0011,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.494,0.426,0.100,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.974,0.815,STANCE,0.0023,-0.3408,0.0144,1,2.16,0.433,0.836,0.598,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.485,0.678,0.427,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.633,1.094,0.899,STANCE,-0.2992,0.1911,0.0145,1,2.05,0.509,1.028,0.855,STANCE
0.586,92,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0001,0.0000,0.0001,-0.0002,-0.0005,0.0000,-0.0008,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.483,0.425,0.099,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.974,0.815,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.430,0.834,0.596,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.488,0.680,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.634,1.094,0.898,STANCE,-0.2992,0.1911,0.0144,1,2.05,0.509,1.027,0.854,STANCE
0.609,96,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0001,0.0000,0.0001,-0.0002,-0.0005,-0.0000,-0.0006,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.481,0.425,0.100,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.975,0.815,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.434,0.834,0.596,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.489,0.681,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.629,1.095,0.900,STANCE,-0.2992,0.1911,0.0144,1,2.05,0.508,1.027,0.854,STANCE
0.643,100,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0000,0.0000,0.0001,-0.0001,-0.0005,0.0000,-0.0005,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.488,0.425,0.100,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.976,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.436,0.835,0.597,STANCE,-0.0017,0.3473,0.0145,1,2.06,0.486,0.680,0.428,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.628,1.095,0.900,STANCE,-0.2992,0.1911,0.0144,1,2.05,0.507,1.028,0.855,STANCE
0.666,104,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0000,0.0000,0.0001,-0.0001,-0.0004,0.0000,-0.0004,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.499,0.423,0.098,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.975,0.815,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.441,0.836,0.598,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.485,0.680,0.428,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.626,1.097,0.902,STANCE,-0.2992,0.1911,0.0144,1,2.05,0.507,1.027,0.854,STANCE
0.699,108,tripod,0.0003,0.0033,0.1344,0.0002,-0.0001,0.0000,0.0000,0.0001,-0.0001,-0.0004,0.0000,-0.0002,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.498,0.423,0.098,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.975,0.815,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.442,0.836,0.597,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.484,0.680,0.428,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.625,1.096,0.902,STANCE,-0.2992,0.1911,0.0144,1,2.05,0.507,1.026,0.853,STANCE
0.721,112,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,-0.0000,0.0000,-0.0001,-0.0003,-0.0000,-0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.485,0.424,0.099,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.975,0.815,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.440,0.835,0.596,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.484,0.681,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.622,1.094,0.900,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.508,1.025,0.852,STANCE
0.754,116,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,0.0000,0.0000,-0.0001,-0.0003,0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.501,0.422,0.096,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.975,0.815,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.441,0.835,0.597,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.483,0.681,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.22,0.626,1.096,0.902,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.507,1.025,0.852,STANCE
0.775,120,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,0.0000,0.0001,-0.0001,-0.0003,0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.504,0.421,0.096,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.976,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.440,0.835,0.597,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.481,0.680,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.627,1.095,0.900,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.026,0.853,STANCE
0.809,124,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,0.0000,0.0000,-0.0001,-0.0002,0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.24,0.504,0.421,0.096,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.976,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.440,0.835,0.596,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.481,0.681,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.627,1.095,0.900,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.507,1.025,0.853,STANCE
0.831,128,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,0.0000,0.0001,-0.0001,-0.0002,0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.503,0.421,0.096,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.976,0.816,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.440,0.835,0.596,STANCE,-0.0017,0.3473,0.0145,1,2.05,0.481,0.681,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.627,1.094,0.900,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.507,1.026,0.853,STANCE
0.861,132,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,0.0000,0.0001,-0.0001,-0.0002,0.0000,0.0001,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.505,0.421,0.096,STANCE,0.2976,0.1946,0.0145,1,1.93,0.446,0.977,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.439,0.835,0.596,STANCE,-0.0017,0.3473,0.0144,1,2.05,0.480,0.681,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.627,1.093,0.899,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.026,0.853,STANCE
0.883,136,tripod,0.0003,0.0033,0.1344,0.0001,-0.0001,0.0000,0.0000,0.0001,-0.0001,-0.0002,0.0000,-0.0000,0.000,0.000,0.0000,0.0000,0.2997,-0.1845,0.0144,1,2.25,0.506,0.422,0.096,STANCE,0.2976,0.1946,0.0145,1,1.93,0.447,0.977,0.817,STANCE,0.0023,-0.3408,0.0144,1,2.17,0.439,0.835,0.597,STANCE,-0.0017,0.3473,0.0144,1,2.05,0.479,0.680,0.429,STANCE,-0.2970,-0.1880,0.0144,1,2.21,0.627,1.093,0.899,STANCE,-0.2992,0.1911,0.0144,1,2.04,0.506,1.026,0.853,STANCE
0.935,140,tripod,0.0006,0.0033,0.1344,-0.0000,-0.0005,0.0012,0.1037,0.0040,0.0108,-0.0397,-0.1082,0.1736,1.000,0.000,0.0000,0.0000,0.2993,-0.1843,0.0145,0,0.00,0.000,0.133,0.079,STANCE,0.2979,0.1943,0.0147,0,0.00,0.076,0.013,0.027,SWING,0.0021,-0.3407,0.0146,0,0.00,0.189,0.002,0.001,SWING,-0.0017,0.3473,0.0144,1,4.52,2.940,0.763,0.025,STANCE,-0.2970,-0.1880,0.0143,1,12.10,2.183,0.427,2.940,STANCE,-0.2989,0.1914,0.0146,0,0.00,0.095,0.043,0.022,SWING
0.955,144,tripod,0.0063,0.0032,0.1352,-0.0017,-0.0035,0.0025,0.5173,-0.0048,0.0656,-0.1627,-0.2977,-0.0213,1.000,0.000,0.0000,0.0000,0.2967,-0.1839,0.0159,0,0.00,0.233,0.193,0.070,STANCE,0.3030,0.1932,0.0230,0,0.00,0.196,0.218,0.048,SWING,0.0065,-0.3405,0.0229,0,0.00,0.069,0.197,0.022,SWING,-0.0020,0.3472,0.0143,1,4.24,2.940,0.756,0.074,STANCE,-0.2967,-0.1877,0.0141,1,11.22,2.404,0.526,2.940,STANCE,-0.2930,0.1916,0.0213,0,0.00,0.201,0.143,0.006,SWING
0.987,148,tripod,0.0173,0.0034,0.1362,-0.0046,-0.0083,0.0001,0.6951,0.0076,0.0305,-0.0821,-0.1339,-0.0819,1.000,0.000,0.0000,0.0000,0.2980,-0.1846,0.0180,0,0.00,0.322,0.106,0.040,STANCE,0.3124,0.1911,0.0364,0,0.00,0.079,0.073,0.112,SWING,0.0167,-0.3382,0.0363,0,0.00,0.010,0.046,0.108,SWING,-0.0028,0.3470,0.0143,1,1.16,0.922,0.217,0.067,STANCE,-0.2959,-0.1873,0.0141,0,0.00,0.247,0.058,0.113,STANCE,-0.2793,0.1910,0.0316,0,0.00,0.078,0.181,0.089,SWING
1.011,152,tripod,0.0288,0.0036,0.1358,-0.0043,-0.0068,-0.0006,0.6420,0.0022,-0.0135,-0.1810,-0.0904,-0.1225,1.000,0.000,0.0000,0.0000,0.2998,-0.1846,0.0150,1,30.60,2.940,2.246,2.940,STANCE,0.3211,0.1895,0.0468,0,0.00,0.046,0.373,0.010,SWING,0.0279,-0.3346,0.0469,0,0.00,0.349,0.462,0.029,SWING,-0.0017,0.3472,0.0143,1,12.55,2.940,2.940,1.016,STANCE,-0.2950,-0.1873,0.0142,0,0.00,0.038,0.067,0.139,STANCE,-0.2648,0.1897,0.0429,0,0.00,0.025,0.040,0.018,SWING
1.039,156,tripod,0.0378,0.0036,0.1354,-0.0057,-0.0058,0.0000,0.4963,-0.0115,-0.0590,-0.0109,-0.0002,0.0991,1.000,0.000,0.0000,0.0000,0.2994,-0.1848,0.0149,1,4.55,1.458,1.970,1.505,STANCE,0.3325,0.1904,0.0568,0,0.00,0.140,0.166,0.038,SWING,0.0378,-0.3365,0.0580,0,0.00,0.148,0.101,0.000,SWING,-0.0023,0.3469,0.0143,1,6.45,2.304,1.763,0.825,STANCE,-0.2962,-0.1880,0.0153,0,0.00,0.323,0.009,0.108,STANCE,-0.2566,0.1905,0.0533,0,0.00,0.221,0.150,0.029,SWING
1.061,160,tripod,0.0464,0.0033,0.1341,-0.0060,-0.0056,0.0003,0.5198,-0.0187,-0.0700,0.0010,-0.0066,0.0560,1.000,0.000,0.0000,0.0000,0.2984,-0.1849,0.0149,1,4.41,1.111,1.981,1.547,STANCE,0.3519,0.1921,0.0657,0,0.00,0.351,0.032,0.048,SWING,0.0544,-0.3405,0.0672,0,0.00,0.588,0.200,0.047,SWING,-0.0033,0.3467,0.0142,1,5.07,1.923,1.832,1.213,STANCE,-0.2972,-0.1883,0.0150,0,0.00,0.314,0.035,0.102,STANCE,-0.2439,0.1924,0.0622,0,0.00,0.440,0.198,0.132,SWING
