step,tag,value,run
13370,Weights/Effective_normals,1.3078886270523071,ver_2-9_Phase-1
13420,Weights/Effective_normals,1.3165628910064697,ver_2-9_Phase-1
13470,Weights/Effective_normals,1.316734790802002,ver_2-9_Phase-1
13520,Weights/Effective_normals,1.2998082637786865,ver_2-9_Phase-1
13552,Weights/Effective_normals,1.2943010330200195,ver_2-9_Phase-1
13602,Weights/Effective_normals,1.3065361976623535,ver_2-9_Phase-1
13652,Weights/Effective_normals,1.3215309381484985,ver_2-9_Phase-1
13702,Weights/Effective_normals,1.3092516660690308,ver_2-9_Phase-1
13752,Weights/Effective_normals,1.3195699453353882,ver_2-9_Phase-1
13802,Weights/Effective_normals,1.3109991550445557,ver_2-9_Phase-1
13852,Weights/Effective_normals,1.3133172988891602,ver_2-9_Phase-1
13902,Weights/Effective_normals,1.3099502325057983,ver_2-9_Phase-1
13952,Weights/Effective_normals,1.302869439125061,ver_2-9_Phase-1
14002,Weights/Effective_normals,1.3110160827636719,ver_2-9_Phase-1
14052,Weights/Effective_normals,1.3055728673934937,ver_2-9_Phase-1
14102,Weights/Effective_normals,1.3153191804885864,ver_2-9_Phase-1
14152,Weights/Effective_normals,1.311988353729248,ver_2-9_Phase-1
14202,Weights/Effective_normals,1.317630410194397,ver_2-9_Phase-1
14252,Weights/Effective_normals,1.320800542831421,ver_2-9_Phase-1
14302,Weights/Effective_normals,1.3141425848007202,ver_2-9_Phase-1
14352,Weights/Effective_normals,1.321399450302124,ver_2-9_Phase-1
14402,Weights/Effective_normals,1.3070168495178223,ver_2-9_Phase-1
14452,Weights/Effective_normals,1.3086055517196655,ver_2-9_Phase-1
14502,Weights/Effective_normals,1.3212019205093384,ver_2-9_Phase-1
14552,Weights/Effective_normals,1.3212145566940308,ver_2-9_Phase-1
14602,Weights/Effective_normals,1.318366289138794,ver_2-9_Phase-1
14652,Weights/Effective_normals,1.3056446313858032,ver_2-9_Phase-1
14702,Weights/Effective_normals,1.3028298616409302,ver_2-9_Phase-1
14752,Weights/Effective_normals,1.3167108297348022,ver_2-9_Phase-1
14784,Weights/Effective_normals,1.3094751834869385,ver_2-9_Phase-1
14834,Weights/Effective_normals,1.2987215518951416,ver_2-9_Phase-1
14884,Weights/Effective_normals,1.299525499343872,ver_2-9_Phase-1
14934,Weights/Effective_normals,1.3262555599212646,ver_2-9_Phase-1
14984,Weights/Effective_normals,1.3001058101654053,ver_2-9_Phase-1
15034,Weights/Effective_normals,1.3232144117355347,ver_2-9_Phase-1
15084,Weights/Effective_normals,1.3126461505889893,ver_2-9_Phase-1
15134,Weights/Effective_normals,1.3163753747940063,ver_2-9_Phase-1
15184,Weights/Effective_normals,1.3175698518753052,ver_2-9_Phase-1
15234,Weights/Effective_normals,1.3120421171188354,ver_2-9_Phase-1
15284,Weights/Effective_normals,1.3213592767715454,ver_2-9_Phase-1
15334,Weights/Effective_normals,1.3179835081100464,ver_2-9_Phase-1
15384,Weights/Effective_normals,1.3066633939743042,ver_2-9_Phase-1
15434,Weights/Effective_normals,1.311116099357605,ver_2-9_Phase-1
15484,Weights/Effective_normals,1.3200246095657349,ver_2-9_Phase-1
15534,Weights/Effective_normals,1.3118529319763184,ver_2-9_Phase-1
15584,Weights/Effective_normals,1.3188328742980957,ver_2-9_Phase-1
15634,Weights/Effective_normals,1.3148119449615479,ver_2-9_Phase-1
15684,Weights/Effective_normals,1.3142938613891602,ver_2-9_Phase-1
15734,Weights/Effective_normals,1.3121169805526733,ver_2-9_Phase-1
15784,Weights/Effective_normals,1.3213157653808594,ver_2-9_Phase-1
15834,Weights/Effective_normals,1.318580985069275,ver_2-9_Phase-1
15884,Weights/Effective_normals,1.31169593334198,ver_2-9_Phase-1
15934,Weights/Effective_normals,1.322533130645752,ver_2-9_Phase-1
15984,Weights/Effective_normals,1.3175363540649414,ver_2-9_Phase-1
16016,Weights/Effective_normals,1.2954168319702148,ver_2-9_Phase-1
16066,Weights/Effective_normals,1.318434476852417,ver_2-9_Phase-1
16116,Weights/Effective_normals,1.3176190853118896,ver_2-9_Phase-1
16166,Weights/Effective_normals,1.3140169382095337,ver_2-9_Phase-1
16216,Weights/Effective_normals,1.312769889831543,ver_2-9_Phase-1
16266,Weights/Effective_normals,1.3167202472686768,ver_2-9_Phase-1
16316,Weights/Effective_normals,1.3177236318588257,ver_2-9_Phase-1
16366,Weights/Effective_normals,1.3178519010543823,ver_2-9_Phase-1
16416,Weights/Effective_normals,1.3190733194351196,ver_2-9_Phase-1
16466,Weights/Effective_normals,1.3140910863876343,ver_2-9_Phase-1
16516,Weights/Effective_normals,1.3211796283721924,ver_2-9_Phase-1
16566,Weights/Effective_normals,1.3133363723754883,ver_2-9_Phase-1
16616,Weights/Effective_normals,1.3224040269851685,ver_2-9_Phase-1
16666,Weights/Effective_normals,1.336151123046875,ver_2-9_Phase-1
16716,Weights/Effective_normals,1.3187426328659058,ver_2-9_Phase-1
16766,Weights/Effective_normals,1.3058630228042603,ver_2-9_Phase-1
16816,Weights/Effective_normals,1.3154516220092773,ver_2-9_Phase-1
16866,Weights/Effective_normals,1.3145920038223267,ver_2-9_Phase-1
16916,Weights/Effective_normals,1.3177101612091064,ver_2-9_Phase-1
16966,Weights/Effective_normals,1.3175548315048218,ver_2-9_Phase-1
17016,Weights/Effective_normals,1.3057218790054321,ver_2-9_Phase-1
17066,Weights/Effective_normals,1.317577838897705,ver_2-9_Phase-1
17116,Weights/Effective_normals,1.3212822675704956,ver_2-9_Phase-1
17166,Weights/Effective_normals,1.307327389717102,ver_2-9_Phase-1
17216,Weights/Effective_normals,1.3271831274032593,ver_2-9_Phase-1
17248,Weights/Effective_normals,1.3217068910598755,ver_2-9_Phase-1
17298,Weights/Effective_normals,1.3164812326431274,ver_2-9_Phase-1
17348,Weights/Effective_normals,1.3133772611618042,ver_2-9_Phase-1
17398,Weights/Effective_normals,1.3262577056884766,ver_2-9_Phase-1
17448,Weights/Effective_normals,1.3221886157989502,ver_2-9_Phase-1
17498,Weights/Effective_normals,1.3175408840179443,ver_2-9_Phase-1
17548,Weights/Effective_normals,1.3173669576644897,ver_2-9_Phase-1
17598,Weights/Effective_normals,1.301181435585022,ver_2-9_Phase-1
17648,Weights/Effective_normals,1.3178046941757202,ver_2-9_Phase-1
17698,Weights/Effective_normals,1.3184185028076172,ver_2-9_Phase-1
17748,Weights/Effective_normals,1.32140052318573,ver_2-9_Phase-1
17798,Weights/Effective_normals,1.3188395500183105,ver_2-9_Phase-1
17848,Weights/Effective_normals,1.3331716060638428,ver_2-9_Phase-1
17898,Weights/Effective_normals,1.3114248514175415,ver_2-9_Phase-1
17948,Weights/Effective_normals,1.317164421081543,ver_2-9_Phase-1
17998,Weights/Effective_normals,1.3135654926300049,ver_2-9_Phase-1
18048,Weights/Effective_normals,1.3208966255187988,ver_2-9_Phase-1
18098,Weights/Effective_normals,1.3273842334747314,ver_2-9_Phase-1
18148,Weights/Effective_normals,1.318039059638977,ver_2-9_Phase-1
18198,Weights/Effective_normals,1.314746379852295,ver_2-9_Phase-1
18248,Weights/Effective_normals,1.3205395936965942,ver_2-9_Phase-1
18298,Weights/Effective_normals,1.3213374614715576,ver_2-9_Phase-1
18348,Weights/Effective_normals,1.3183661699295044,ver_2-9_Phase-1
18398,Weights/Effective_normals,1.3212529420852661,ver_2-9_Phase-1
18448,Weights/Effective_normals,1.3157861232757568,ver_2-9_Phase-1
18480,Weights/Effective_normals,1.3155707120895386,ver_2-9_Phase-1
18530,Weights/Effective_normals,1.331687092781067,ver_2-9_Phase-1
18580,Weights/Effective_normals,1.3147704601287842,ver_2-9_Phase-1
18630,Weights/Effective_normals,1.3281257152557373,ver_2-9_Phase-1
18680,Weights/Effective_normals,1.3318536281585693,ver_2-9_Phase-1
18730,Weights/Effective_normals,1.319852590560913,ver_2-9_Phase-1
18780,Weights/Effective_normals,1.3160189390182495,ver_2-9_Phase-1
18830,Weights/Effective_normals,1.3208370208740234,ver_2-9_Phase-1
18880,Weights/Effective_normals,1.325501799583435,ver_2-9_Phase-1
18930,Weights/Effective_normals,1.3337172269821167,ver_2-9_Phase-1
18980,Weights/Effective_normals,1.3365195989608765,ver_2-9_Phase-1
19030,Weights/Effective_normals,1.3195576667785645,ver_2-9_Phase-1
19080,Weights/Effective_normals,1.3254258632659912,ver_2-9_Phase-1
19130,Weights/Effective_normals,1.3245956897735596,ver_2-9_Phase-1
19180,Weights/Effective_normals,1.3251785039901733,ver_2-9_Phase-1
19230,Weights/Effective_normals,1.3201318979263306,ver_2-9_Phase-1
19280,Weights/Effective_normals,1.3213516473770142,ver_2-9_Phase-1
19330,Weights/Effective_normals,1.334143877029419,ver_2-9_Phase-1
19380,Weights/Effective_normals,1.322878360748291,ver_2-9_Phase-1
19430,Weights/Effective_normals,1.3142350912094116,ver_2-9_Phase-1
19480,Weights/Effective_normals,1.3243536949157715,ver_2-9_Phase-1
19530,Weights/Effective_normals,1.3251200914382935,ver_2-9_Phase-1
19580,Weights/Effective_normals,1.3155157566070557,ver_2-9_Phase-1
19630,Weights/Effective_normals,1.3240694999694824,ver_2-9_Phase-1
19680,Weights/Effective_normals,1.3271710872650146,ver_2-9_Phase-1
19712,Weights/Effective_normals,1.3239915370941162,ver_2-9_Phase-1
19762,Weights/Effective_normals,1.3163273334503174,ver_2-9_Phase-1
19812,Weights/Effective_normals,1.3325046300888062,ver_2-9_Phase-1
19862,Weights/Effective_normals,1.3411219120025635,ver_2-9_Phase-1
19912,Weights/Effective_normals,1.316078782081604,ver_2-9_Phase-1
19962,Weights/Effective_normals,1.3191817998886108,ver_2-9_Phase-1
20012,Weights/Effective_normals,1.3252381086349487,ver_2-9_Phase-1
20062,Weights/Effective_normals,1.32889986038208,ver_2-9_Phase-1
20112,Weights/Effective_normals,1.3231626749038696,ver_2-9_Phase-1
20162,Weights/Effective_normals,1.332737922668457,ver_2-9_Phase-1
20212,Weights/Effective_normals,1.3196783065795898,ver_2-9_Phase-1
20262,Weights/Effective_normals,1.3269366025924683,ver_2-9_Phase-1
20312,Weights/Effective_normals,1.3282253742218018,ver_2-9_Phase-1
20362,Weights/Effective_normals,1.3436274528503418,ver_2-9_Phase-1
20412,Weights/Effective_normals,1.3234959840774536,ver_2-9_Phase-1
20462,Weights/Effective_normals,1.330754041671753,ver_2-9_Phase-1
20512,Weights/Effective_normals,1.3273285627365112,ver_2-9_Phase-1
20562,Weights/Effective_normals,1.3404603004455566,ver_2-9_Phase-1
20612,Weights/Effective_normals,1.3304182291030884,ver_2-9_Phase-1
20662,Weights/Effective_normals,1.3181284666061401,ver_2-9_Phase-1
20712,Weights/Effective_normals,1.3228446245193481,ver_2-9_Phase-1
20762,Weights/Effective_normals,1.3161962032318115,ver_2-9_Phase-1
20812,Weights/Effective_normals,1.323897361755371,ver_2-9_Phase-1
20862,Weights/Effective_normals,1.3229531049728394,ver_2-9_Phase-1
20912,Weights/Effective_normals,1.3236966133117676,ver_2-9_Phase-1
20944,Weights/Effective_normals,1.3167308568954468,ver_2-9_Phase-1
20994,Weights/Effective_normals,1.310467004776001,ver_2-9_Phase-1
21044,Weights/Effective_normals,1.329469084739685,ver_2-9_Phase-1
21094,Weights/Effective_normals,1.3298008441925049,ver_2-9_Phase-1
21144,Weights/Effective_normals,1.335128664970398,ver_2-9_Phase-1
21194,Weights/Effective_normals,1.329874873161316,ver_2-9_Phase-1
21244,Weights/Effective_normals,1.3252589702606201,ver_2-9_Phase-1
21294,Weights/Effective_normals,1.3241069316864014,ver_2-9_Phase-1
21344,Weights/Effective_normals,1.314022183418274,ver_2-9_Phase-1
21394,Weights/Effective_normals,1.3251953125,ver_2-9_Phase-1
21444,Weights/Effective_normals,1.3255308866500854,ver_2-9_Phase-1
21494,Weights/Effective_normals,1.3266065120697021,ver_2-9_Phase-1
21544,Weights/Effective_normals,1.3121037483215332,ver_2-9_Phase-1
21594,Weights/Effective_normals,1.3212991952896118,ver_2-9_Phase-1
21644,Weights/Effective_normals,1.3315644264221191,ver_2-9_Phase-1
21694,Weights/Effective_normals,1.33292818069458,ver_2-9_Phase-1
21744,Weights/Effective_normals,1.3209922313690186,ver_2-9_Phase-1
21794,Weights/Effective_normals,1.3254300355911255,ver_2-9_Phase-1
21844,Weights/Effective_normals,1.3270821571350098,ver_2-9_Phase-1
21894,Weights/Effective_normals,1.3325496912002563,ver_2-9_Phase-1
21944,Weights/Effective_normals,1.323289155960083,ver_2-9_Phase-1
21994,Weights/Effective_normals,1.3351140022277832,ver_2-9_Phase-1
22044,Weights/Effective_normals,1.3283562660217285,ver_2-9_Phase-1
22094,Weights/Effective_normals,1.3271479606628418,ver_2-9_Phase-1
22144,Weights/Effective_normals,1.3203403949737549,ver_2-9_Phase-1
22176,Weights/Effective_normals,1.32602858543396,ver_2-9_Phase-1
22226,Weights/Effective_normals,1.3343124389648438,ver_2-9_Phase-1
22276,Weights/Effective_normals,1.3318307399749756,ver_2-9_Phase-1
22326,Weights/Effective_normals,1.3258867263793945,ver_2-9_Phase-1
22376,Weights/Effective_normals,1.3333606719970703,ver_2-9_Phase-1
22426,Weights/Effective_normals,1.344008445739746,ver_2-9_Phase-1
22476,Weights/Effective_normals,1.3120085000991821,ver_2-9_Phase-1
22526,Weights/Effective_normals,1.3330196142196655,ver_2-9_Phase-1
22576,Weights/Effective_normals,1.327323317527771,ver_2-9_Phase-1
22626,Weights/Effective_normals,1.322443962097168,ver_2-9_Phase-1
22676,Weights/Effective_normals,1.3244874477386475,ver_2-9_Phase-1
22726,Weights/Effective_normals,1.321754813194275,ver_2-9_Phase-1
22776,Weights/Effective_normals,1.3235069513320923,ver_2-9_Phase-1
22826,Weights/Effective_normals,1.325007677078247,ver_2-9_Phase-1
22876,Weights/Effective_normals,1.3309242725372314,ver_2-9_Phase-1
22926,Weights/Effective_normals,1.330482840538025,ver_2-9_Phase-1
22976,Weights/Effective_normals,1.3423646688461304,ver_2-9_Phase-1
23026,Weights/Effective_normals,1.328035831451416,ver_2-9_Phase-1
23076,Weights/Effective_normals,1.3177728652954102,ver_2-9_Phase-1
23126,Weights/Effective_normals,1.3299551010131836,ver_2-9_Phase-1
23176,Weights/Effective_normals,1.3345749378204346,ver_2-9_Phase-1
23226,Weights/Effective_normals,1.332942008972168,ver_2-9_Phase-1
23276,Weights/Effective_normals,1.31838059425354,ver_2-9_Phase-1
23326,Weights/Effective_normals,1.3229072093963623,ver_2-9_Phase-1
23376,Weights/Effective_normals,1.316584825515747,ver_2-9_Phase-1
23408,Weights/Effective_normals,1.297865629196167,ver_2-9_Phase-1
23458,Weights/Effective_normals,1.3296858072280884,ver_2-9_Phase-1
23508,Weights/Effective_normals,1.3260656595230103,ver_2-9_Phase-1
23558,Weights/Effective_normals,1.3334736824035645,ver_2-9_Phase-1
23608,Weights/Effective_normals,1.3429546356201172,ver_2-9_Phase-1
23658,Weights/Effective_normals,1.3339564800262451,ver_2-9_Phase-1
23708,Weights/Effective_normals,1.3376412391662598,ver_2-9_Phase-1
23758,Weights/Effective_normals,1.3249181509017944,ver_2-9_Phase-1
23808,Weights/Effective_normals,1.340165138244629,ver_2-9_Phase-1
23858,Weights/Effective_normals,1.3294607400894165,ver_2-9_Phase-1
23908,Weights/Effective_normals,1.3245046138763428,ver_2-9_Phase-1
23958,Weights/Effective_normals,1.3186030387878418,ver_2-9_Phase-1
24008,Weights/Effective_normals,1.3320164680480957,ver_2-9_Phase-1
24058,Weights/Effective_normals,1.3350510597229004,ver_2-9_Phase-1
24108,Weights/Effective_normals,1.3309416770935059,ver_2-9_Phase-1
24158,Weights/Effective_normals,1.3309917449951172,ver_2-9_Phase-1
24208,Weights/Effective_normals,1.344726324081421,ver_2-9_Phase-1
24258,Weights/Effective_normals,1.333069086074829,ver_2-9_Phase-1
24308,Weights/Effective_normals,1.343530297279358,ver_2-9_Phase-1
24358,Weights/Effective_normals,1.329372525215149,ver_2-9_Phase-1
24408,Weights/Effective_normals,1.321214199066162,ver_2-9_Phase-1
24458,Weights/Effective_normals,1.3391952514648438,ver_2-9_Phase-1
24508,Weights/Effective_normals,1.340922236442566,ver_2-9_Phase-1
24558,Weights/Effective_normals,1.3306999206542969,ver_2-9_Phase-1
24608,Weights/Effective_normals,1.326672077178955,ver_2-9_Phase-1
24640,Weights/Effective_normals,1.3192026615142822,ver_2-9_Phase-1
24690,Weights/Effective_normals,1.321814775466919,ver_2-9_Phase-1
24740,Weights/Effective_normals,1.336883544921875,ver_2-9_Phase-1
24790,Weights/Effective_normals,1.3341426849365234,ver_2-9_Phase-1
24840,Weights/Effective_normals,1.3424301147460938,ver_2-9_Phase-1
24890,Weights/Effective_normals,1.3407509326934814,ver_2-9_Phase-1
24940,Weights/Effective_normals,1.3295583724975586,ver_2-9_Phase-1
24990,Weights/Effective_normals,1.331296443939209,ver_2-9_Phase-1
25040,Weights/Effective_normals,1.3153719902038574,ver_2-9_Phase-1
25090,Weights/Effective_normals,1.3390960693359375,ver_2-9_Phase-1
25140,Weights/Effective_normals,1.3348242044448853,ver_2-9_Phase-1
25190,Weights/Effective_normals,1.334733009338379,ver_2-9_Phase-1
25240,Weights/Effective_normals,1.3415358066558838,ver_2-9_Phase-1
25290,Weights/Effective_normals,1.344991683959961,ver_2-9_Phase-1
25340,Weights/Effective_normals,1.343462347984314,ver_2-9_Phase-1
25390,Weights/Effective_normals,1.3268709182739258,ver_2-9_Phase-1
25440,Weights/Effective_normals,1.3221538066864014,ver_2-9_Phase-1
25490,Weights/Effective_normals,1.3264691829681396,ver_2-9_Phase-1
25540,Weights/Effective_normals,1.338729739189148,ver_2-9_Phase-1
25590,Weights/Effective_normals,1.3364739418029785,ver_2-9_Phase-1
25640,Weights/Effective_normals,1.32515549659729,ver_2-9_Phase-1
25690,Weights/Effective_normals,1.333916425704956,ver_2-9_Phase-1
25740,Weights/Effective_normals,1.3271174430847168,ver_2-9_Phase-1
25790,Weights/Effective_normals,1.3309062719345093,ver_2-9_Phase-1
25840,Weights/Effective_normals,1.3427119255065918,ver_2-9_Phase-1
25872,Weights/Effective_normals,1.3422235250473022,ver_2-9_Phase-1
25922,Weights/Effective_normals,1.3296422958374023,ver_2-9_Phase-1
25972,Weights/Effective_normals,1.331704020500183,ver_2-9_Phase-1
26022,Weights/Effective_normals,1.3317615985870361,ver_2-9_Phase-1
26072,Weights/Effective_normals,1.3326663970947266,ver_2-9_Phase-1
26122,Weights/Effective_normals,1.328550100326538,ver_2-9_Phase-1
26172,Weights/Effective_normals,1.3373140096664429,ver_2-9_Phase-1
26222,Weights/Effective_normals,1.3338172435760498,ver_2-9_Phase-1
26272,Weights/Effective_normals,1.3278403282165527,ver_2-9_Phase-1
26322,Weights/Effective_normals,1.342657208442688,ver_2-9_Phase-1
26372,Weights/Effective_normals,1.3294254541397095,ver_2-9_Phase-1
26422,Weights/Effective_normals,1.3362387418746948,ver_2-9_Phase-1
26472,Weights/Effective_normals,1.3250343799591064,ver_2-9_Phase-1
26522,Weights/Effective_normals,1.337235927581787,ver_2-9_Phase-1
26572,Weights/Effective_normals,1.3280694484710693,ver_2-9_Phase-1
26622,Weights/Effective_normals,1.3392850160598755,ver_2-9_Phase-1
26672,Weights/Effective_normals,1.3288649320602417,ver_2-9_Phase-1
26722,Weights/Effective_normals,1.3336577415466309,ver_2-9_Phase-1
26772,Weights/Effective_normals,1.3355803489685059,ver_2-9_Phase-1
26822,Weights/Effective_normals,1.335361123085022,ver_2-9_Phase-1
26872,Weights/Effective_normals,1.3247590065002441,ver_2-9_Phase-1
26922,Weights/Effective_normals,1.3274815082550049,ver_2-9_Phase-1
26972,Weights/Effective_normals,1.340130090713501,ver_2-9_Phase-1
27022,Weights/Effective_normals,1.3228497505187988,ver_2-9_Phase-1
27072,Weights/Effective_normals,1.336869239807129,ver_2-9_Phase-1
27104,Weights/Effective_normals,1.3187224864959717,ver_2-9_Phase-1
27154,Weights/Effective_normals,1.335545539855957,ver_2-9_Phase-1
27204,Weights/Effective_normals,1.3434028625488281,ver_2-9_Phase-1
27254,Weights/Effective_normals,1.3397759199142456,ver_2-9_Phase-1
27304,Weights/Effective_normals,1.3233684301376343,ver_2-9_Phase-1
27354,Weights/Effective_normals,1.3432822227478027,ver_2-9_Phase-1
27404,Weights/Effective_normals,1.3143086433410645,ver_2-9_Phase-1
27454,Weights/Effective_normals,1.3367023468017578,ver_2-9_Phase-1
27504,Weights/Effective_normals,1.3336751461029053,ver_2-9_Phase-1
27554,Weights/Effective_normals,1.3317179679870605,ver_2-9_Phase-1
27604,Weights/Effective_normals,1.3261468410491943,ver_2-9_Phase-1
27654,Weights/Effective_normals,1.3311560153961182,ver_2-9_Phase-1
27704,Weights/Effective_normals,1.3241653442382812,ver_2-9_Phase-1
27754,Weights/Effective_normals,1.339411973953247,ver_2-9_Phase-1
27804,Weights/Effective_normals,1.3486775159835815,ver_2-9_Phase-1
27854,Weights/Effective_normals,1.3364245891571045,ver_2-9_Phase-1
27904,Weights/Effective_normals,1.3306792974472046,ver_2-9_Phase-1
27954,Weights/Effective_normals,1.318991780281067,ver_2-9_Phase-1
28004,Weights/Effective_normals,1.329620122909546,ver_2-9_Phase-1
28054,Weights/Effective_normals,1.337438941001892,ver_2-9_Phase-1
28104,Weights/Effective_normals,1.3273643255233765,ver_2-9_Phase-1
28154,Weights/Effective_normals,1.3323426246643066,ver_2-9_Phase-1
28204,Weights/Effective_normals,1.3458236455917358,ver_2-9_Phase-1
28254,Weights/Effective_normals,1.3386147022247314,ver_2-9_Phase-1
28304,Weights/Effective_normals,1.3447290658950806,ver_2-9_Phase-1
28336,Weights/Effective_normals,1.3307671546936035,ver_2-9_Phase-1
28386,Weights/Effective_normals,1.3329869508743286,ver_2-9_Phase-1
28436,Weights/Effective_normals,1.341427206993103,ver_2-9_Phase-1
28486,Weights/Effective_normals,1.3388495445251465,ver_2-9_Phase-1
28536,Weights/Effective_normals,1.3329147100448608,ver_2-9_Phase-1
28586,Weights/Effective_normals,1.3411201238632202,ver_2-9_Phase-1
28636,Weights/Effective_normals,1.340181827545166,ver_2-9_Phase-1
28686,Weights/Effective_normals,1.3443048000335693,ver_2-9_Phase-1
28736,Weights/Effective_normals,1.3332371711730957,ver_2-9_Phase-1
28786,Weights/Effective_normals,1.3270676136016846,ver_2-9_Phase-1
28836,Weights/Effective_normals,1.3306025266647339,ver_2-9_Phase-1
28886,Weights/Effective_normals,1.3386735916137695,ver_2-9_Phase-1
28936,Weights/Effective_normals,1.336879014968872,ver_2-9_Phase-1
28986,Weights/Effective_normals,1.3386129140853882,ver_2-9_Phase-1
29036,Weights/Effective_normals,1.3282463550567627,ver_2-9_Phase-1
29086,Weights/Effective_normals,1.343559980392456,ver_2-9_Phase-1
29136,Weights/Effective_normals,1.3393504619598389,ver_2-9_Phase-1
29186,Weights/Effective_normals,1.3335026502609253,ver_2-9_Phase-1
29236,Weights/Effective_normals,1.3428410291671753,ver_2-9_Phase-1
29286,Weights/Effective_normals,1.3297826051712036,ver_2-9_Phase-1
29336,Weights/Effective_normals,1.315006136894226,ver_2-9_Phase-1
29386,Weights/Effective_normals,1.3447998762130737,ver_2-9_Phase-1
29436,Weights/Effective_normals,1.3471115827560425,ver_2-9_Phase-1
29486,Weights/Effective_normals,1.3397750854492188,ver_2-9_Phase-1
29536,Weights/Effective_normals,1.3340919017791748,ver_2-9_Phase-1
29568,Weights/Effective_normals,1.33590567111969,ver_2-9_Phase-1
29618,Weights/Effective_normals,1.3369178771972656,ver_2-9_Phase-1
29668,Weights/Effective_normals,1.3324291706085205,ver_2-9_Phase-1
29718,Weights/Effective_normals,1.3321213722229004,ver_2-9_Phase-1
29768,Weights/Effective_normals,1.3294247388839722,ver_2-9_Phase-1
29818,Weights/Effective_normals,1.338132381439209,ver_2-9_Phase-1
29868,Weights/Effective_normals,1.3359782695770264,ver_2-9_Phase-1
29918,Weights/Effective_normals,1.3423477411270142,ver_2-9_Phase-1
29968,Weights/Effective_normals,1.3330806493759155,ver_2-9_Phase-1
30018,Weights/Effective_normals,1.3338085412979126,ver_2-9_Phase-1
30068,Weights/Effective_normals,1.3327292203903198,ver_2-9_Phase-1
30118,Weights/Effective_normals,1.3400541543960571,ver_2-9_Phase-1
30168,Weights/Effective_normals,1.3370522260665894,ver_2-9_Phase-1
30218,Weights/Effective_normals,1.3365033864974976,ver_2-9_Phase-1
30268,Weights/Effective_normals,1.3266996145248413,ver_2-9_Phase-1
30318,Weights/Effective_normals,1.3404450416564941,ver_2-9_Phase-1
30368,Weights/Effective_normals,1.333909511566162,ver_2-9_Phase-1
30418,Weights/Effective_normals,1.3390247821807861,ver_2-9_Phase-1
30468,Weights/Effective_normals,1.3395105600357056,ver_2-9_Phase-1
30518,Weights/Effective_normals,1.3340409994125366,ver_2-9_Phase-1
30568,Weights/Effective_normals,1.320754051208496,ver_2-9_Phase-1
30618,Weights/Effective_normals,1.3363556861877441,ver_2-9_Phase-1
30668,Weights/Effective_normals,1.3448621034622192,ver_2-9_Phase-1
30718,Weights/Effective_normals,1.3412688970565796,ver_2-9_Phase-1
30768,Weights/Effective_normals,1.345231294631958,ver_2-9_Phase-1
0,Weights/Effective_seg,0.5,ver_2-9_Phase-1
0,Weights/Effective_seg,0.5,ver_2-9_Phase-1
50,Weights/Effective_seg,0.5,ver_2-9_Phase-1
50,Weights/Effective_seg,0.5,ver_2-9_Phase-1
100,Weights/Effective_seg,0.5,ver_2-9_Phase-1
100,Weights/Effective_seg,0.5,ver_2-9_Phase-1
150,Weights/Effective_seg,0.5,ver_2-9_Phase-1
150,Weights/Effective_seg,0.5,ver_2-9_Phase-1
200,Weights/Effective_seg,0.5,ver_2-9_Phase-1
200,Weights/Effective_seg,0.5,ver_2-9_Phase-1
250,Weights/Effective_seg,0.5,ver_2-9_Phase-1
250,Weights/Effective_seg,0.5,ver_2-9_Phase-1
300,Weights/Effective_seg,0.5,ver_2-9_Phase-1
300,Weights/Effective_seg,0.5,ver_2-9_Phase-1
350,Weights/Effective_seg,0.5,ver_2-9_Phase-1
350,Weights/Effective_seg,0.5,ver_2-9_Phase-1
400,Weights/Effective_seg,0.5,ver_2-9_Phase-1
400,Weights/Effective_seg,0.5253181457519531,ver_2-9_Phase-1
450,Weights/Effective_seg,0.5323100686073303,ver_2-9_Phase-1
450,Weights/Effective_seg,0.5639245510101318,ver_2-9_Phase-1
500,Weights/Effective_seg,0.5622710585594177,ver_2-9_Phase-1
500,Weights/Effective_seg,0.6046147346496582,ver_2-9_Phase-1
550,Weights/Effective_seg,0.5937594771385193,ver_2-9_Phase-1
550,Weights/Effective_seg,0.6378955245018005,ver_2-9_Phase-1
600,Weights/Effective_seg,0.6149148941040039,ver_2-9_Phase-1
600,Weights/Effective_seg,0.6706390380859375,ver_2-9_Phase-1
650,Weights/Effective_seg,0.6399280428886414,ver_2-9_Phase-1
650,Weights/Effective_seg,0.6995790004730225,ver_2-9_Phase-1
700,Weights/Effective_seg,0.666289210319519,ver_2-9_Phase-1
700,Weights/Effective_seg,0.7194388508796692,ver_2-9_Phase-1
750,Weights/Effective_seg,0.685811460018158,ver_2-9_Phase-1
750,Weights/Effective_seg,0.746358335018158,ver_2-9_Phase-1
800,Weights/Effective_seg,0.710313618183136,ver_2-9_Phase-1
800,Weights/Effective_seg,0.7685524225234985,ver_2-9_Phase-1
850,Weights/Effective_seg,0.7375212907791138,ver_2-9_Phase-1
850,Weights/Effective_seg,0.8022487163543701,ver_2-9_Phase-1
900,Weights/Effective_seg,0.7607762217521667,ver_2-9_Phase-1
900,Weights/Effective_seg,0.822437584400177,ver_2-9_Phase-1
950,Weights/Effective_seg,0.7855492830276489,ver_2-9_Phase-1
950,Weights/Effective_seg,0.8485157489776611,ver_2-9_Phase-1
